video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag
VIRAT_S_050300_07_001623_001690,576,19.2192,1,raw,1,4,12,1,7.0717,0.9235,1152,216,1248,270,96,54,0.0025,597.5515,0.115268,0.660071,0.115268,1200.0,243.0,1.7778,19.996001,5.181733,0.0,True,0.131366,0.0,0.0,0.0,0.0,0.536948,True
VIRAT_S_050300_07_001623_001690,582,19.4194,0,raw,0,9,17,9,12.0577,0.7547,1440,378,1920,648,480,270,0.0625,13855.1504,0.106907,1.0,0.106907,1680.0,513.0,1.7778,3.999968,6.011941,0.245131,False,0.108935,0.0,0.0,0.0,0.0,0.526453,True
VIRAT_S_050300_07_001623_001690,582,19.4194,1,raw,1,6,14,1,5.6412,0.8279,1344,324,1440,378,96,54,0.0025,754.8071,0.145603,0.647417,0.145603,1392.0,351.0,1.7778,19.996001,8.18803,1.0,True,0.098958,0.0,0.0,0.0,0.0,0.526453,True
VIRAT_S_050300_07_001623_001690,582,19.4194,2,raw,2,4,12,1,6.0297,0.6587,1152,216,1248,270,96,54,0.0025,760.5968,0.14672,0.862761,0.14672,1200.0,243.0,1.7778,19.996001,8.250836,0.0,True,0.132716,0.0,0.0,0.0,0.0,0.526453,True
VIRAT_S_050300_07_001623_001690,588,19.6196,0,raw,0,9,17,7,15.2547,0.9398,1440,432,1824,594,384,162,0.03,10154.9707,0.163242,1.0,0.163242,1632.0,513.0,2.3704,5.773406,6.958017,0.245131,False,0.078254,0.0,0.0,0.0,0.0,0.539549,True
VIRAT_S_050300_07_001623_001690,588,19.6196,1,raw,1,6,14,1,5.6862,0.8949,1344,324,1440,378,96,54,0.0025,870.3177,0.167885,0.868397,0.167885,1392.0,351.0,1.7778,19.996001,7.155927,1.0,True,0.10706,0.0,0.0,0.0,0.0,0.539549,True
VIRAT_S_050300_07_001623_001690,588,19.6196,2,raw,2,4,12,1,6.0069,0.8455,1152,216,1248,270,96,54,0.0025,719.4854,0.13879,0.803782,0.13879,1200.0,243.0,1.7778,19.996001,5.915753,0.0,True,0.128858,0.0,0.0,0.0,0.0,0.539549,True
VIRAT_S_050300_07_001623_001690,594,19.8198,0,raw,0,10,17,8,15.1592,0.8598,1440,432,1824,648,384,216,0.04,13232.7305,0.159538,1.0,0.159538,1632.0,540.0,1.7778,4.999938,9.635703,0.435788,False,0.109664,0.0,0.0,0.0,0.0,0.537203,True
VIRAT_S_050300_07_001623_001690,594,19.8198,1,raw,1,6,14,1,8.7586,0.8691,1344,324,1440,378,96,54,0.0025,1264.2766,0.243881,0.932533,0.243881,1392.0,351.0,1.7778,19.996001,14.729772,1.0,True,0.132909,0.0,0.0,0.0,0.0,0.537203,True
VIRAT_S_050300_07_001623_001690,594,19.8198,2,raw,2,4,12,1,5.0634,0.5814,1152,216,1248,270,96,54,0.0025,641.1272,0.123674,0.734225,0.123674,1200.0,243.0,1.7778,19.996001,7.469613,0.0,True,0.123457,0.0,0.0,0.0,0.0,0.537203,True
VIRAT_S_050300_07_001623_001690,600,20.02,0,raw,0,10,17,8,16.8417,0.9131,1440,432,1824,648,384,216,0.04,13883.6777,0.167386,0.981649,0.167386,1632.0,540.0,1.7778,4.999938,6.854408,0.435788,False,0.109592,0.0,0.0,0.0,0.0,0.537238,True
VIRAT_S_050300_07_001623_001690,600,20.02,1,raw,1,6,14,1,6.7577,0.823,1344,324,1440,378,96,54,0.0025,1092.2603,0.210698,1.0,0.210698,1392.0,351.0,1.7778,19.996001,8.628027,1.0,True,0.127894,0.0,0.0,0.0,0.0,0.537238,True
VIRAT_S_050300_07_001623_001690,600,20.02,2,raw,2,4,12,1,4.5972,0.488,1152,216,1248,270,96,54,0.0025,621.4521,0.119879,0.578637,0.119879,1200.0,243.0,1.7778,19.996001,4.909,0.0,True,0.127508,0.0,0.0,0.0,0.0,0.537238,True
VIRAT_S_050300_07_001623_001690,606,20.2202,0,raw,0,10,17,9,17.0652,0.8657,1440,432,1824,702,384,270,0.05,15830.3652,0.152685,0.960911,0.152685,1632.0,567.0,1.4222,4.472091,7.35453,0.5,False,0.109221,0.0,0.0,0.0,0.0,0.532299,True
VIRAT_S_050300_07_001623_001690,606,20.2202,1,raw,1,6,14,1,5.8357,0.8473,1344,324,1440,378,96,54,0.0025,862.7242,0.166421,0.974149,0.166421,1392.0,351.0,1.7778,19.996001,8.016153,1.0,True,0.104167,0.0,0.0,0.0,0.0,0.532299,True
VIRAT_S_050300_07_001623_001690,606,20.2202,2,raw,2,4,12,1,4.8527,0.8508,1152,216,1248,270,96,54,0.0025,599.6397,0.115671,0.574436,0.115671,1200.0,243.0,1.7778,19.996001,5.571657,0.0,True,0.135031,0.0,0.0,0.0,0.0,0.532299,True
VIRAT_S_050300_07_001623_001690,606,20.2202,3,raw,3,5,13,1,6.3724,0.639,1248,270,1344,324,96,54,0.0025,785.473,0.151519,0.878681,0.151519,1296.0,297.0,1.7778,19.996001,7.298359,1.0,True,0.107253,0.0,0.0,0.0,0.0,0.532299,True
VIRAT_S_050300_07_001623_001690,606,20.2202,4,raw,4,3,11,1,3.3107,0.9643,1056,162,1152,216,96,54,0.0025,563.5021,0.1087,0.62514,0.1087,1104.0,189.0,1.7778,19.996001,5.235878,1.0,True,0.160108,0.0,0.0,0.0,0.0,0.532299,True
VIRAT_S_050300_07_001623_001690,612,20.4204,0,raw,0,10,17,8,15.7109,0.9035,1536,432,1824,702,288,270,0.0375,14066.0664,0.180891,1.0,0.180891,1680.0,567.0,1.0667,5.163909,7.408795,0.854817,False,0.098637,0.0,0.0,0.0,0.0,0.526184,True
VIRAT_S_050300_07_001623_001690,612,20.4204,1,raw,1,4,12,1,5.0076,0.6097,1152,216,1248,270,96,54,0.0025,713.398,0.137615,0.588571,0.137615,1200.0,243.0,1.7778,19.996001,5.636352,0.0,True,0.134066,0.0,0.0,0.0,0.0,0.526184,True
VIRAT_S_050300_07_001623_001690,612,20.4204,2,raw,2,5,13,1,8.2155,0.897,1248,270,1344,324,96,54,0.0025,1067.5127,0.205925,0.91266,0.205925,1296.0,297.0,1.7778,19.996001,8.434109,1.0,True,0.112076,0.0,0.0,0.0,0.0,0.526184,True
VIRAT_S_050300_07_001623_001690,612,20.4204,3,raw,3,3,11,1,2.9512,0.6071,1056,162,1152,216,96,54,0.0025,678.4683,0.130877,0.625656,0.130877,1104.0,189.0,1.7778,19.996001,5.360382,1.0,True,0.174961,0.0,0.0,0.0,0.0,0.526184,True
VIRAT_S_050300_07_001623_001690,618,20.6206,0,raw,0,10,18,10,13.945,0.8597,1536,432,1920,702,384,270,0.05,17938.8594,0.173021,1.0,0.173021,1728.0,567.0,1.4222,4.472091,8.608187,0.435788,False,0.101032,0.0,0.0,0.0,0.0,0.520704,True
VIRAT_S_050300_07_001623_001690,618,20.6206,1,raw,1,6,15,3,4.4461,0.8122,1344,324,1536,432,192,108,0.01,2368.0845,0.114202,0.967563,0.114202,1440.0,378.0,1.7778,9.9995,5.681776,0.490261,False,0.115837,0.0,0.0,0.0,0.0,0.520704,True
VIRAT_S_050300_07_001623_001690,618,20.6206,2,raw,2,4,12,1,5.6499,0.8128,1152,216,1248,270,96,54,0.0025,845.9628,0.163187,0.689391,0.163187,1200.0,243.0,1.7778,19.996001,8.118917,0.0,True,0.166088,0.0,0.0,0.0,0.0,0.520704,True
VIRAT_S_050300_07_001623_001690,618,20.6206,3,raw,3,5,13,1,10.3237,0.9656,1248,270,1344,324,96,54,0.0025,1451.5834,0.280012,0.982704,0.280012,1296.0,297.0,1.7778,19.996001,13.931211,1.0,True,0.129244,0.0,0.0,0.0,0.0,0.520704,True
VIRAT_S_050300_07_001623_001690,618,20.6206,4,raw,4,3,11,1,3.8235,0.8545,1056,162,1152,216,96,54,0.0025,866.8184,0.16721,0.753084,0.16721,1104.0,189.0,1.7778,19.996001,8.319074,1.0,True,0.199074,0.0,0.0,0.0,0.0,0.520704,True
VIRAT_S_050300_07_001623_001690,624,20.8208,0,raw,0,10,18,9,13.7005,0.8393,1536,432,1920,702,384,270,0.05,15881.9229,0.153182,0.968019,0.153182,1728.0,567.0,1.4222,4.472091,6.304038,0.435788,False,0.10081,0.0,0.0,0.0,0.0,0.524089,True
VIRAT_S_050300_07_001623_001690,624,20.8208,1,raw,1,4,12,1,5.6531,0.667,1152,216,1248,270,96,54,0.0025,820.0035,0.15818,0.656012,0.15818,1200.0,243.0,1.7778,19.996001,6.509707,0.0,True,0.161844,0.0,0.0,0.0,0.0,0.524089,True
VIRAT_S_050300_07_001623_001690,624,20.8208,2,raw,2,5,13,1,11.1171,0.9192,1248,270,1344,324,96,54,0.0025,1476.8584,0.284888,1.0,0.284888,1296.0,297.0,1.7778,19.996001,11.724237,1.0,True,0.127894,0.0,0.0,0.0,0.0,0.524089,True
VIRAT_S_050300_07_001623_001690,624,20.8208,3,raw,3,7,15,1,2.727,0.7447,1440,378,1536,432,96,54,0.0025,601.3796,0.116007,0.64587,0.116007,1488.0,405.0,1.7778,19.996001,4.774132,0.245131,True,0.126929,0.0,0.0,0.0,0.0,0.524089,True
VIRAT_S_050300_07_001623_001690,624,20.8208,4,raw,4,3,11,1,4.1475,0.8705,1056,162,1152,216,96,54,0.0025,943.0148,0.181909,0.771462,0.181909,1104.0,189.0,1.7778,19.996001,7.486249,1.0,True,0.197531,0.0,0.0,0.0,0.0,0.524089,True
VIRAT_S_050300_07_001623_001690,630,21.021,0,raw,0,9,17,3,14.7844,0.7754,1536,486,1728,594,192,108,0.01,5953.9951,0.287133,0.967635,0.287133,1632.0,540.0,1.7778,9.9995,14.870103,0.435788,False,0.102623,0.0,0.0,0.0,0.0,0.527845,True
VIRAT_S_050300_07_001623_001690,630,21.021,1,raw,1,12,18,4,10.5823,0.6492,1728,594,1920,702,192,108,0.01,5549.5986,0.267631,0.943586,0.267631,1824.0,648.0,1.7778,9.9995,13.860123,1.0,False,0.142602,0.0,0.0,0.0,0.0,0.527845,True
VIRAT_S_050300_07_001623_001690,630,21.021,2,raw,2,5,13,1,9.0402,0.7931,1248,270,1344,324,96,54,0.0025,1293.8458,0.249584,1.0,0.249584,1296.0,297.0,1.7778,19.996001,12.92552,1.0,True,0.119599,0.0,0.0,0.0,0.0,0.527845,True
VIRAT_S_050300_07_001623_001690,630,21.021,3,raw,3,7,15,1,6.3072,0.7022,1440,378,1536,432,96,54,0.0025,1073.4204,0.207064,0.704879,0.207064,1488.0,405.0,1.7778,19.996001,10.72347,0.245131,True,0.16956,0.0,0.0,0.0,0.0,0.527845,True
VIRAT_S_050300_07_001623_001690,630,21.021,4,raw,4,3,11,1,3.8376,0.5852,1056,162,1152,216,96,54,0.0025,898.0412,0.173233,0.688677,0.173233,1104.0,189.0,1.7778,19.996001,8.971432,1.0,True,0.191358,0.0,0.0,0.0,0.0,0.527845,True
VIRAT_S_050300_07_001623_001690,636,21.2212,0,raw,0,3,11,1,4.2227,0.5622,1056,162,1152,216,96,54,0.0025,858.3783,0.165582,0.726362,0.165582,1104.0,189.0,1.7778,19.996001,7.552584,0.0,True,0.184799,0.0,0.0,0.0,0.0,0.53145,True
VIRAT_S_050300_07_001623_001690,636,21.2212,1,raw,1,7,15,1,7.8624,0.517,1440,378,1536,432,96,54,0.0025,1255.1982,0.242129,1.0,0.242129,1488.0,405.0,1.7778,19.996001,11.044071,0.245131,True,0.166667,0.0,0.0,0.0,0.0,0.53145,True
VIRAT_S_050300_07_001623_001690,636,21.2212,2,raw,2,10,17,3,15.3559,0.8045,1632,486,1824,594,192,108,0.01,5388.4595,0.25986,0.905314,0.25986,1728.0,540.0,1.7778,9.9995,11.852814,0.435788,False,0.085986,0.0,0.0,0.0,0.0,0.53145,True
VIRAT_S_050300_07_001623_001690,636,21.2212,3,raw,3,5,13,1,7.2981,0.7352,1248,270,1344,324,96,54,0.0025,985.448,0.190094,0.928318,0.190094,1296.0,297.0,1.7778,19.996001,8.670628,0.0,True,0.099923,0.0,0.0,0.0,0.0,0.53145,True
VIRAT_S_050300_07_001623_001690,642,21.4214,0,raw,0,10,18,4,12.9996,0.7097,1632,486,1824,648,192,162,0.015,6678.5537,0.214717,0.798289,0.214717,1728.0,567.0,1.1852,8.164694,12.746028,0.245131,False,0.114165,0.0,0.0,0.0,0.0,0.532503,True
VIRAT_S_050300_07_001623_001690,642,21.4214,1,raw,1,5,13,1,6.8934,0.5873,1248,270,1344,324,96,54,0.0025,936.3365,0.18062,0.655955,0.18062,1296.0,297.0,1.7778,19.996001,10.721996,0.0,True,0.091821,0.0,0.0,0.0,0.0,0.532503,True
VIRAT_S_050300_07_001623_001690,642,21.4214,2,raw,2,8,15,2,6.1807,0.5577,1440,378,1536,486,96,108,0.005,1841.064,0.177572,1.0,0.177572,1488.0,432.0,0.8889,14.140722,10.541018,0.0,False,0.146894,0.0,0.0,0.0,0.0,0.532503,True
VIRAT_S_050300_07_001623_001690,642,21.4214,3,raw,3,3,11,1,4.0796,0.5753,1056,162,1152,216,96,54,0.0025,755.8536,0.145805,0.710934,0.145805,1104.0,189.0,1.7778,19.996001,8.655285,0.0,True,0.178241,0.0,0.0,0.0,0.0,0.532503,True
VIRAT_S_050300_07_001623_001690,648,21.6216,0,raw,0,3,11,1,3.9662,0.6116,1056,162,1152,216,96,54,0.0025,679.2874,0.131035,0.810103,0.131035,1104.0,189.0,1.7778,19.996001,5.297926,0.0,True,0.150849,0.0,0.0,0.0,0.0,0.53336,True
VIRAT_S_050300_07_001623_001690,648,21.6216,1,raw,1,10,18,5,14.6647,0.9012,1632,486,1824,702,192,216,0.02,8716.0117,0.210166,0.934725,0.210166,1728.0,594.0,0.8889,7.070891,8.497284,0.245131,False,0.108869,0.0,0.0,0.0,0.0,0.53336,True
VIRAT_S_050300_07_001623_001690,648,21.6216,2,raw,2,5,13,1,5.9087,0.6572,1248,270,1344,324,96,54,0.0025,791.4011,0.152662,0.681459,0.152662,1296.0,297.0,1.7778,19.996001,6.172327,0.0,True,0.100694,0.0,0.0,0.0,0.0,0.53336,True
VIRAT_S_050300_07_001623_001690,654,21.8218,0,raw,0,11,18,4,14.7485,0.8342,1632,540,1824,702,192,162,0.015,6931.5884,0.222852,0.908333,0.222852,1728.0,621.0,1.1852,8.164694,14.037027,0.245131,False,0.131044,0.0,0.0,0.0,0.0,0.534616,True
VIRAT_S_050300_07_001623_001690,654,21.8218,1,raw,1,6,14,1,5.1388,0.7065,1344,324,1440,378,96,54,0.0025,828.8818,0.159892,0.929096,0.159892,1392.0,351.0,1.7778,19.996001,10.071317,1.0,True,0.10841,0.0,0.0,0.0,0.0,0.534616,True
VIRAT_S_050300_07_001623_001690,654,21.8218,2,raw,2,8,16,1,8.0284,0.6032,1536,432,1632,486,96,54,0.0025,1156.1558,0.223024,1.0,0.223024,1584.0,459.0,1.7778,19.996001,14.047854,0.905391,True,0.065586,0.0,0.0,0.0,0.0,0.534616,True
VIRAT_S_050300_07_001623_001690,654,21.8218,3,raw,3,3,11,1,3.3605,0.6834,1056,162,1152,216,96,54,0.0025,520.4047,0.100387,0.616133,0.100387,1104.0,189.0,1.7778,19.996001,6.32317,0.0,True,0.156829,0.0,0.0,0.0,0.0,0.534616,True
VIRAT_S_050300_07_001623_001690,660,22.022,0,raw,0,8,16,4,6.491,0.6306,1440,378,1632,486,192,108,0.01,3787.0129,0.18263,1.0,0.18263,1536.0,432.0,1.7778,9.9995,7.551084,0.435788,False,0.084057,0.0,0.0,0.0,0.0,0.535132,True
VIRAT_S_050300_07_001623_001690,660,22.022,1,raw,1,6,14,1,4.7745,0.6816,1344,324,1440,378,96,54,0.0025,909.3318,0.175411,0.857367,0.175411,1392.0,351.0,1.7778,19.996001,7.252619,0.0,True,0.119599,0.0,0.0,0.0,0.0,0.535132,True
VIRAT_S_050300_07_001623_001690,660,22.022,2,raw,2,11,18,5,10.7239,0.79,1632,540,1920,702,288,162,0.0225,8317.2314,0.178267,0.872542,0.178267,1776.0,621.0,1.7778,6.666519,7.370701,0.5,False,0.122299,0.0,0.0,0.0,0.0,0.535132,True
VIRAT_S_050300_07_001623_001690,660,22.022,3,raw,3,5,13,1,7.499,0.6982,1248,270,1344,324,96,54,0.0025,1176.2449,0.226899,0.710876,0.226899,1296.0,297.0,1.7778,19.996001,9.381456,0.0,True,0.114776,0.0,0.0,0.0,0.0,0.535132,True
VIRAT_S_050300_07_001623_001690,660,22.022,4,raw,4,3,12,2,3.6891,0.6779,1056,162,1248,216,192,54,0.005,1253.9263,0.120942,0.754444,0.120942,1152.0,189.0,3.5556,14.140722,5.000513,0.435788,False,0.162809,0.0,0.0,0.0,0.0,0.535132,True
VIRAT_S_050300_07_001623_001690,666,22.2222,0,raw,0,8,16,3,8.7215,0.7426,1440,432,1632,540,192,108,0.01,3740.6213,0.180393,0.97275,0.180393,1536.0,486.0,1.7778,9.9995,8.195967,0.655947,False,0.096354,0.0,0.0,0.0,0.0,0.528304,True
VIRAT_S_050300_07_001623_001690,666,22.2222,1,raw,1,6,14,1,7.8087,0.7285,1344,324,1440,378,96,54,0.0025,1124.6362,0.216944,1.0,0.216944,1392.0,351.0,1.7778,19.996001,9.856631,0.0,True,0.121914,0.0,0.0,0.0,0.0,0.528304,True
VIRAT_S_050300_07_001623_001690,666,22.2222,2,raw,2,3,12,3,4.5653,0.7713,1056,162,1248,270,192,108,0.01,2002.4033,0.096567,0.784298,0.096567,1152.0,216.0,1.7778,9.9995,4.387408,0.5,False,0.161699,0.0,0.0,0.0,0.0,0.528304,True
VIRAT_S_050300_07_001623_001690,666,22.2222,3,raw,3,11,18,5,10.6212,0.8351,1632,540,1920,702,288,162,0.0225,7672.165,0.164441,0.829968,0.164441,1776.0,621.0,1.7778,6.666519,7.471226,0.5,False,0.119792,0.0,0.0,0.0,0.0,0.528304,True
VIRAT_S_050300_07_001623_001690,666,22.2222,4,raw,4,5,13,1,9.0197,0.88,1248,270,1344,324,96,54,0.0025,1317.7554,0.254197,0.723601,0.254197,1296.0,297.0,1.7778,19.996001,11.549183,0.0,True,0.131944,0.0,0.0,0.0,0.0,0.528304,True
VIRAT_S_050300_07_001623_001690,672,22.4224,0,raw,0,8,16,3,9.6987,0.8685,1440,432,1632,540,192,108,0.01,4375.7886,0.211024,0.965995,0.211024,1536.0,486.0,1.7778,9.9995,8.518494,0.655947,False,0.088493,0.0,0.0,0.0,0.0,0.532587,True
VIRAT_S_050300_07_001623_001690,672,22.4224,1,raw,1,11,18,5,8.3115,0.8658,1632,540,1920,702,288,162,0.0225,6700.2158,0.143609,0.70719,0.143609,1776.0,621.0,1.7778,6.666519,5.797126,0.5,False,0.112118,0.0,0.0,0.0,0.0,0.532587,True
VIRAT_S_050300_07_001623_001690,672,22.4224,2,raw,2,6,14,1,8.493,0.779,1344,324,1440,378,96,54,0.0025,1148.3607,0.22152,1.0,0.22152,1392.0,351.0,1.7778,19.996001,8.942209,0.0,True,0.099923,0.0,0.0,0.0,0.0,0.532587,True
VIRAT_S_050300_07_001623_001690,672,22.4224,3,raw,3,3,12,3,4.7837,0.8613,1056,162,1248,270,192,108,0.01,2218.6326,0.106994,0.746741,0.106994,1152.0,216.0,1.7778,9.9995,4.319086,0.5,False,0.152488,0.0,0.0,0.0,0.0,0.532587,True
VIRAT_S_050300_07_001623_001690,672,22.4224,4,raw,4,5,13,1,9.8521,0.9251,1248,270,1344,324,96,54,0.0025,1519.0427,0.293025,0.735752,0.293025,1296.0,297.0,1.7778,19.996001,11.828685,0.0,True,0.14294,0.0,0.0,0.0,0.0,0.532587,True
VIRAT_S_050300_07_001623_001690,678,22.6226,0,raw,0,8,16,2,12.1233,0.9577,1536,432,1632,540,96,108,0.005,3721.7283,0.358963,1.0,0.358963,1584.0,486.0,0.8889,14.140722,16.77971,1.0,False,0.116898,0.0,0.0,0.0,0.0,0.533947,True
VIRAT_S_050300_07_001623_001690,678,22.6226,1,raw,1,11,18,4,7.6502,0.7427,1728,540,1920,702,192,162,0.015,5033.8828,0.16184,0.698214,0.16184,1824.0,621.0,1.1852,8.164694,7.565221,0.905391,False,0.124743,0.0,0.0,0.0,0.0,0.533947,True
VIRAT_S_050300_07_001623_001690,678,22.6226,2,raw,2,6,14,1,6.0025,0.525,1344,324,1440,378,96,54,0.0025,854.6866,0.16487,0.702265,0.16487,1392.0,351.0,1.7778,19.996001,7.706846,0.0,True,0.089892,0.0,0.0,0.0,0.0,0.533947,True
VIRAT_S_050300_07_001623_001690,678,22.6226,3,raw,3,4,12,1,4.9013,0.6898,1152,216,1248,270,96,54,0.0025,900.6625,0.173739,0.795961,0.173739,1200.0,243.0,1.7778,19.996001,8.121418,1.0,True,0.139275,0.0,0.0,0.0,0.0,0.533947,True
VIRAT_S_050300_07_001623_001690,678,22.6226,4,raw,4,5,13,1,7.6642,0.7251,1248,270,1344,324,96,54,0.0025,1206.0851,0.232655,0.803894,0.232655,1296.0,297.0,1.7778,19.996001,10.875462,0.0,True,0.155093,0.0,0.0,0.0,0.0,0.533947,True
VIRAT_S_050300_07_001623_001690,678,22.6226,5,raw,5,18,19,1,6.4961,0.936,1824,972,1920,1026,96,54,0.0025,847.7831,0.163538,0.711469,0.163538,1872.0,999.0,1.7778,19.996001,7.644596,1.0,True,0.130401,0.0,0.0,0.0,0.0,0.533947,True
VIRAT_S_050300_07_001623_001690,678,22.6226,6,raw,6,3,11,1,3.4088,0.8374,1056,162,1152,216,96,54,0.0025,671.1698,0.129469,0.586118,0.129469,1104.0,189.0,1.7778,19.996001,6.052046,0.0,True,0.178048,0.0,0.0,0.0,0.0,0.533947,True
VIRAT_S_050300_07_001623_001690,684,22.8228,0,raw,0,8,16,2,12.8892,0.9947,1536,432,1632,540,96,108,0.005,3780.2058,0.364603,0.9315,0.364603,1584.0,486.0,0.8889,14.140722,15.194142,0.0,False,0.109568,0.0,0.0,0.0,0.0,0.534271,True
VIRAT_S_050300_07_001623_001690,684,22.8228,1,raw,1,4,12,1,4.9764,0.7076,1152,216,1248,270,96,54,0.0025,992.0482,0.191367,0.848351,0.191367,1200.0,243.0,1.7778,19.996001,7.974868,0.5,True,0.169367,0.0,0.0,0.0,0.0,0.534271,True
VIRAT_S_050300_07_001623_001690,684,22.8228,2,raw,2,11,18,4,6.8304,0.7244,1728,540,1920,702,192,162,0.015,4886.3789,0.157098,0.652128,0.157098,1824.0,621.0,1.1852,8.164694,6.546763,0.0,False,0.124614,0.0,0.0,0.0,0.0,0.534271,True
VIRAT_S_050300_07_001623_001690,684,22.8228,3,raw,3,5,13,1,5.6352,0.4577,1248,270,1344,324,96,54,0.0025,874.0962,0.168614,0.811911,0.168614,1296.0,297.0,1.7778,19.996001,7.026676,0.5,True,0.128279,0.0,0.0,0.0,0.0,0.534271,True
VIRAT_S_050300_07_001623_001690,684,22.8228,4,raw,4,18,19,2,9.5218,0.9673,1824,918,1920,1026,96,108,0.005,2789.3147,0.269031,0.963315,0.269031,1872.0,972.0,0.8889,14.140722,11.211359,0.245131,False,0.177373,0.0,0.0,0.0,0.0,0.534271,True
VIRAT_S_050300_07_001623_001690,684,22.8228,5,raw,5,7,15,1,4.5225,0.7147,1440,378,1536,432,96,54,0.0025,800.2229,0.154364,1.0,0.154364,1488.0,405.0,1.7778,19.996001,6.432825,0.245131,True,0.145255,0.0,0.0,0.0,0.0,0.534271,True
VIRAT_S_050300_07_001623_001690,684,22.8228,6,raw,6,3,11,1,3.0994,0.8544,1056,162,1152,216,96,54,0.0025,716.4372,0.138202,0.643855,0.138202,1104.0,189.0,1.7778,19.996001,5.759289,0.0,True,0.159722,0.0,0.0,0.0,0.0,0.534271,True
VIRAT_S_050300_07_001623_001690,690,23.023,0,raw,0,8,16,2,11.2049,0.9652,1536,432,1632,540,96,108,0.005,3201.2651,0.308764,0.841356,0.308764,1584.0,486.0,0.8889,14.140722,17.292022,0.0,False,0.104456,0.0,0.0,0.0,0.0,0.523239,True
VIRAT_S_050300_07_001623_001690,690,23.023,1,raw,1,4,12,1,6.6048,0.8358,1152,216,1248,270,96,54,0.0025,1171.726,0.226027,0.801806,0.226027,1200.0,243.0,1.7778,19.996001,12.658439,0.0,True,0.16223,0.0,0.0,0.0,0.0,0.523239,True
VIRAT_S_050300_07_001623_001690,690,23.023,2,raw,2,12,19,1,5.8738,0.6679,1824,648,1920,702,96,54,0.0025,928.3951,0.179089,0.632941,0.179089,1872.0,675.0,1.7778,19.996001,10.029678,0.655947,True,0.104167,0.0,0.0,0.0,0.0,0.523239,True
VIRAT_S_050300_07_001623_001690,690,23.023,3,raw,3,18,19,2,12.0888,0.9573,1824,918,1920,1026,96,108,0.005,3255.1245,0.313959,1.0,0.313959,1872.0,972.0,0.8889,14.140722,17.58295,0.0,False,0.178819,0.0,0.0,0.0,0.0,0.523239,True
VIRAT_S_050300_07_001623_001690,690,23.023,4,raw,4,10,18,2,7.472,0.7137,1728,540,1824,648,96,108,0.005,2073.2986,0.199971,0.589218,0.199971,1776.0,594.0,0.8889,14.140722,11.199174,0.5,False,0.115258,0.0,0.0,0.0,0.0,0.523239,True
VIRAT_S_050300_07_001623_001690,690,23.023,5,raw,5,7,15,1,4.6674,0.5584,1440,378,1536,432,96,54,0.0025,924.4451,0.178327,0.734658,0.178327,1488.0,405.0,1.7778,19.996001,9.987005,0.245131,True,0.17091,0.0,0.0,0.0,0.0,0.523239,True
VIRAT_S_050300_07_001623_001690,690,23.023,6,raw,6,3,11,1,3.4754,0.7197,1056,162,1152,216,96,54,0.0025,698.1625,0.134676,0.500174,0.134676,1104.0,189.0,1.7778,19.996001,7.542418,1.0,True,0.164159,0.0,0.0,0.0,0.0,0.523239,True
VIRAT_S_050300_07_001623_001690,696,23.2232,0,raw,0,8,16,2,8.6483,0.8632,1536,432,1632,540,96,108,0.005,2747.2734,0.264976,0.842561,0.264976,1584.0,486.0,0.8889,14.140722,11.194692,0.0,False,0.092978,0.0,0.0,0.0,0.0,0.524194,True
VIRAT_S_050300_07_001623_001690,696,23.2232,1,raw,1,4,12,1,6.2056,0.6782,1152,216,1248,270,96,54,0.0025,1241.3892,0.239466,0.81054,0.239466,1200.0,243.0,1.7778,19.996001,10.116917,0.0,True,0.136574,0.0,0.0,0.0,0.0,0.524194,True
VIRAT_S_050300_07_001623_001690,696,23.2232,2,raw,2,12,19,1,5.3019,0.5137,1824,648,1920,702,96,54,0.0025,910.5125,0.175639,0.522211,0.175639,1872.0,675.0,1.7778,19.996001,7.42038,0.655947,True,0.124614,0.0,0.0,0.0,0.0,0.524194,True
VIRAT_S_050300_07_001623_001690,696,23.2232,3,raw,3,18,19,2,12.9624,0.9886,1824,918,1920,1026,96,108,0.005,3320.71,0.320285,1.0,0.320285,1872.0,972.0,0.8889,14.140722,13.531352,0.0,False,0.168981,0.0,0.0,0.0,0.0,0.524194,True
VIRAT_S_050300_07_001623_001690,696,23.2232,4,raw,4,10,18,2,6.0059,0.6733,1728,540,1824,648,96,108,0.005,1870.8569,0.180445,0.552085,0.180445,1776.0,594.0,0.8889,14.140722,7.623437,0.5,False,0.104167,0.0,0.0,0.0,0.0,0.524194,True
VIRAT_S_050300_07_001623_001690,696,23.2232,5,raw,5,3,11,1,3.3577,0.6959,1056,162,1152,216,96,54,0.0025,717.484,0.138404,0.475853,0.138404,1104.0,189.0,1.7778,19.996001,5.847261,0.5,True,0.166088,0.0,0.0,0.0,0.0,0.524194,True
