video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag,blob_importance,rank_by_motion_energy,rank_by_importance,persistence_track_id,persistence_frames
VIRAT_S_050300_07_001623_001690,642,21.4214,3,merged,2,8,15,2,6.1807,0.5577,1440,378,1536,486,96,108,0.005,1841.064,0.177572,1.0,0.177572,1488.0,432.0,0.8889,14.140722,10.541018,0.0,False,0.146894,0.0,0.0,0.0,0.395195,0.532503,True,0.071327,2,3,14,36
VIRAT_S_050300_07_001623_001690,648,21.6216,0,merged,2,5,13,1,5.9087,0.6572,1248,270,1344,324,96,54,0.0025,791.4011,0.152662,0.681459,0.152662,1296.0,297.0,1.7778,19.996001,6.172327,0.0,True,0.100694,0.0,0.0,0.0,0.43002,0.53336,True,0.115488,2,2,21,13
VIRAT_S_050300_07_001623_001690,648,21.6216,1,merged,1,10,18,5,14.6647,0.9012,1632,486,1824,702,192,216,0.02,8716.0117,0.210166,0.934725,0.210166,1728.0,594.0,0.8889,7.070891,8.497284,0.245131,False,0.108869,0.0,0.0,0.0,0.51542,0.53336,True,0.625,1,1,22,7
VIRAT_S_050300_07_001623_001690,648,21.6216,2,merged,0,3,11,1,3.9662,0.6116,1056,162,1152,216,96,54,0.0025,679.2874,0.131035,0.810103,0.131035,1104.0,189.0,1.7778,19.996001,5.297926,0.0,True,0.150849,0.0,0.0,0.0,0.41406,0.53336,True,0.0,3,3,23,5
VIRAT_S_050300_07_001623_001690,654,21.8218,0,merged,1,6,14,1,5.1388,0.7065,1344,324,1440,378,96,54,0.0025,828.8818,0.159892,0.929096,0.159892,1392.0,351.0,1.7778,19.996001,10.071317,1.0,True,0.10841,0.0,0.0,0.0,0.447275,0.534616,True,0.688598,2,1,21,13
VIRAT_S_050300_07_001623_001690,654,21.8218,1,merged,"0,2",10,17,5,11.3884,0.7187,1536,432,1824,702,288,270,0.0375,9299.1143,0.119587,1.0,0.119587,1680.0,567.0,1.0667,5.163909,7.532583,0.245131,False,0.099563,0.0,0.0,0.0,0.451545,0.534616,True,0.23851,1,2,22,7
VIRAT_S_050300_07_001623_001690,654,21.8218,2,merged,3,3,11,1,3.3605,0.6834,1056,162,1152,216,96,54,0.0025,520.4047,0.100387,0.616133,0.100387,1104.0,189.0,1.7778,19.996001,6.32317,0.0,True,0.156829,0.0,0.0,0.0,0.43919,0.534616,True,0.0,3,3,23,5
VIRAT_S_050300_07_001623_001690,660,22.022,0,merged,"0,1,2,3,4",8,16,13,5.7638,0.6943,1056,162,1920,702,864,540,0.225,23745.4785,0.050895,1.0,0.050895,1488.0,432.0,1.6,2.10818,2.104316,0.0,False,0.103674,0.0,0.0,0.0,0.443005,0.535132,True,0.3,1,1,14,36
VIRAT_S_050300_07_001623_001690,666,22.2222,0,merged,"0,1,2,3,4",8,15,13,6.8984,0.802,1056,162,1920,702,864,540,0.225,22757.9883,0.048778,1.0,0.048778,1488.0,432.0,1.6,2.10818,2.216194,0.0,False,0.103618,0.0,0.0,0.0,0.4807,0.528304,True,0.3,1,1,14,36
VIRAT_S_050300_07_001623_001690,672,22.4224,0,merged,"0,1,2,3,4",8,15,13,7.0421,0.8677,1056,162,1920,702,864,540,0.225,23984.1875,0.051406,1.0,0.051406,1488.0,432.0,1.6,2.10818,2.075148,0.0,False,0.098579,0.0,0.0,0.0,0.503695,0.532587,True,0.3,1,1,14,36
VIRAT_S_050300_07_001623_001690,678,22.6226,0,merged,1,11,18,4,7.6502,0.7427,1728,540,1920,702,192,162,0.015,5033.8828,0.16184,0.698214,0.16184,1824.0,621.0,1.1852,8.164694,7.565221,0.905391,False,0.124743,0.0,0.0,0.0,0.459945,0.533947,True,0.169852,2,3,26,7
VIRAT_S_050300_07_001623_001690,678,22.6226,1,merged,0,8,16,2,12.1233,0.9577,1536,432,1632,540,96,108,0.005,3721.7283,0.358963,1.0,0.358963,1584.0,486.0,0.8889,14.140722,16.77971,1.0,False,0.116898,0.0,0.0,0.0,0.535195,0.533947,True,0.716432,3,1,24,18
VIRAT_S_050300_07_001623_001690,678,22.6226,2,merged,5,18,19,1,6.4961,0.936,1824,972,1920,1026,96,54,0.0025,847.7831,0.163538,0.711469,0.163538,1872.0,999.0,1.7778,19.996001,7.644596,1.0,True,0.130401,0.0,0.0,0.0,0.5276,0.533947,True,0.507864,4,2,25,34
VIRAT_S_050300_07_001623_001690,678,22.6226,3,merged,"2,3,4,6",4,12,4,5.4943,0.6943,1056,162,1440,378,384,216,0.04,5447.3184,0.065675,0.803894,0.065675,1248.0,270.0,1.7778,4.999938,3.069959,0.5,False,0.116536,0.0,0.0,0.0,0.443005,0.533947,True,0.0,1,4,27,51
VIRAT_S_050300_07_001623_001690,684,22.8228,0,merged,2,11,18,4,6.8304,0.7244,1728,540,1920,702,192,162,0.015,4886.3789,0.157098,0.652128,0.157098,1824.0,621.0,1.1852,8.164694,6.546763,0.0,False,0.124614,0.0,0.0,0.0,0.45354,0.534271,True,0.016134,2,3,26,7
VIRAT_S_050300_07_001623_001690,684,22.8228,1,merged,"0,5",8,16,3,8.7058,0.8547,1440,378,1632,540,192,162,0.015,5030.7109,0.161738,1.0,0.161738,1536.0,459.0,1.1852,8.164694,6.740139,0.5,False,0.092753,0.0,0.0,0.0,0.499145,0.534271,True,0.336018,1,2,24,18
VIRAT_S_050300_07_001623_001690,684,22.8228,2,merged,4,18,19,2,9.5218,0.9673,1824,918,1920,1026,96,108,0.005,2789.3147,0.269031,0.963315,0.269031,1872.0,972.0,0.8889,14.140722,11.211359,0.245131,False,0.177373,0.0,0.0,0.0,0.538555,0.534271,True,0.683247,4,1,25,34
VIRAT_S_050300_07_001623_001690,684,22.8228,3,merged,"1,3,6",4,12,3,4.2026,0.7186,1056,162,1344,324,288,162,0.0225,3554.7439,0.076191,0.848351,0.07619,1200.0,243.0,1.7778,6.666519,3.175094,0.5,False,0.136253,0.0,0.0,0.0,0.45151,0.534271,True,0.005,3,4,27,51
VIRAT_S_050300_07_001623_001690,690,23.023,0,merged,"2,4",11,18,3,6.6729,0.6908,1728,540,1920,702,192,162,0.015,4279.7788,0.137596,0.633601,0.137596,1824.0,621.0,1.1852,8.164694,7.705915,0.0,False,0.119534,0.0,0.0,0.0,0.44178,0.523239,True,0.0,2,3,26,7
VIRAT_S_050300_07_001623_001690,690,23.023,1,merged,"0,5",8,16,3,7.9361,0.7618,1440,378,1632,540,192,162,0.015,4415.9717,0.141974,0.841356,0.141974,1536.0,459.0,1.1852,8.164694,7.951135,0.0,False,0.09555,0.0,0.0,0.0,0.46663,0.523239,True,0.0,1,4,24,18
VIRAT_S_050300_07_001623_001690,690,23.023,2,merged,3,18,19,2,12.0888,0.9573,1824,918,1920,1026,96,108,0.005,3255.1245,0.313959,1.0,0.313959,1872.0,972.0,0.8889,14.140722,17.58295,0.0,False,0.178819,0.0,0.0,0.0,0.535055,0.523239,True,0.595,3,1,25,34
VIRAT_S_050300_07_001623_001690,690,23.023,3,merged,"1,6",4,12,2,5.0401,0.7777,1056,162,1248,270,192,108,0.01,2416.9827,0.11656,0.801806,0.11656,1152.0,216.0,1.7778,9.9995,6.527812,0.5,False,0.169078,0.0,0.0,0.0,0.472195,0.523239,True,0.132574,4,2,27,51
VIRAT_S_050300_07_001623_001690,696,23.2232,0,merged,"2,4",11,18,3,5.6539,0.5935,1728,540,1920,702,192,162,0.015,4108.3535,0.132084,0.552085,0.132084,1824.0,621.0,1.1852,8.164694,5.58029,0.0,False,0.120338,0.0,0.0,0.0,0.407725,0.524194,True,0.0,1,4,26,7
VIRAT_S_050300_07_001623_001690,696,23.2232,1,merged,0,8,16,2,8.6483,0.8632,1536,432,1632,540,96,108,0.005,2747.2734,0.264976,0.842561,0.264976,1584.0,486.0,0.8889,14.140722,11.194692,0.0,False,0.092978,0.0,0.0,0.0,0.50212,0.524194,True,0.502454,3,2,24,18
VIRAT_S_050300_07_001623_001690,696,23.2232,2,merged,3,18,19,2,12.9624,0.9886,1824,918,1920,1026,96,108,0.005,3320.71,0.320285,1.0,0.320285,1872.0,972.0,0.8889,14.140722,13.531352,0.0,False,0.168981,0.0,0.0,0.0,0.54601,0.524194,True,0.685,2,1,25,34
VIRAT_S_050300_07_001623_001690,696,23.2232,3,merged,"1,5",4,12,2,4.7816,0.687,1056,162,1248,270,192,108,0.01,2529.5073,0.121986,0.81054,0.121986,1152.0,216.0,1.7778,9.9995,5.153665,0.0,False,0.159674,0.0,0.0,0.0,0.44045,0.524194,True,0.020216,4,3,27,51
VIRAT_S_050300_07_001623_001690,702,23.4234,0,merged,1,11,18,1,5.6542,0.7569,1728,594,1824,648,96,54,0.0025,913.461,0.176208,0.4479,0.176208,1776.0,621.0,1.7778,19.996001,9.732145,0.435788,True,0.162037,0.0,0.0,0.0,0.464915,0.51869,True,0.281439,4,4,26,7
VIRAT_S_050300_07_001623_001690,702,23.4234,1,merged,0,8,16,3,7.5311,0.6278,1536,378,1632,540,96,162,0.0075,3156.9333,0.202992,1.0,0.202992,1584.0,459.0,0.5926,11.546236,11.211475,0.245131,False,0.083012,0.0,0.0,0.0,0.41973,0.51869,True,0.333492,1,3,24,18
VIRAT_S_050300_07_001623_001690,702,23.4234,2,merged,3,18,19,2,10.1342,0.9673,1824,918,1920,1026,96,108,0.005,2030.8114,0.195873,0.816357,0.195873,1872.0,972.0,0.8889,14.140722,10.818279,0.0,False,0.165799,0.0,0.0,0.0,0.538555,0.51869,True,0.382889,2,1,25,34
VIRAT_S_050300_07_001623_001690,702,23.4234,3,merged,2,4,12,1,5.3746,0.5416,1152,216,1248,270,96,54,0.0025,1057.521,0.203997,0.676207,0.203997,1200.0,243.0,1.7778,19.996001,11.266982,0.0,True,0.177855,0.0,0.0,0.0,0.38956,0.51869,True,0.345,3,2,27,51
VIRAT_S_050300_07_001623_001690,708,23.6236,0,merged,1,11,18,1,3.2048,0.6064,1728,594,1824,648,96,54,0.0025,701.9086,0.135399,0.419989,0.135399,1776.0,621.0,1.7778,19.996001,5.663722,0.0,True,0.173611,0.0,0.0,0.0,0.41224,0.513059,True,0.054692,3,4,26,7
VIRAT_S_050300_07_001623_001690,708,23.6236,1,merged,0,8,16,3,8.8521,0.5662,1536,378,1632,540,96,162,0.0075,3614.7822,0.232432,1.0,0.232432,1584.0,459.0,0.5926,11.546236,9.722595,0.0,False,0.087256,0.0,0.0,0.0,0.39817,0.513059,True,0.224106,1,2,24,18
VIRAT_S_050300_07_001623_001690,708,23.6236,2,merged,2,17,18,2,8.6637,0.9821,1728,918,1920,972,192,54,0.005,1602.627,0.154574,0.797607,0.154574,1824.0,945.0,3.5556,14.140722,6.465822,0.5,False,0.182485,0.0,0.0,0.0,0.543735,0.513059,True,0.397633,2,1,25,34
VIRAT_S_050300_07_001623_001690,708,23.6236,3,merged,3,3,11,1,3.1744,0.5114,1056,162,1152,216,96,54,0.0025,658.7541,0.127074,0.44869,0.127074,1104.0,189.0,1.7778,19.996001,5.315506,0.5,True,0.174383,0.0,0.0,0.0,0.37899,0.513059,True,0.155,4,3,27,51
VIRAT_S_050300_07_001623_001690,714,23.8238,0,merged,3,12,19,1,2.7265,0.6731,1824,648,1920,702,96,54,0.0025,568.7106,0.109705,0.417899,0.109705,1872.0,675.0,1.7778,19.996001,6.175099,0.655947,True,0.143133,0.0,0.0,0.0,0.435585,0.515528,True,0.217695,4,3,26,7
VIRAT_S_050300_07_001623_001690,714,23.8238,1,merged,0,8,16,3,10.5923,0.6421,1536,378,1632,540,96,162,0.0075,3866.5237,0.248619,1.0,0.248619,1584.0,459.0,0.5926,11.546236,13.994326,0.0,False,0.094393,0.0,0.0,0.0,0.424735,0.515528,True,0.241099,1,2,24,18
VIRAT_S_050300_07_001623_001690,714,23.8238,2,merged,4,17,18,3,10.3918,0.9973,1728,864,1920,972,192,108,0.01,3229.5356,0.155745,0.852438,0.155745,1824.0,918.0,1.7778,9.9995,8.766629,0.245131,False,0.147907,0.0,0.0,0.0,0.549055,0.515528,True,0.278256,2,1,25,34
VIRAT_S_050300_07_001623_001690,714,23.8238,3,merged,"2,5",4,12,2,4.9496,0.6063,1056,162,1248,270,192,108,0.01,2110.377,0.101774,0.716818,0.101774,1152.0,216.0,1.7778,9.9995,5.728654,0.0,False,0.173032,0.0,0.0,0.0,0.412205,0.515528,True,0.0,3,4,27,51
VIRAT_S_050300_07_001623_001690,720,24.024,0,merged,0,9,16,5,9.9239,0.7141,1536,378,1728,594,192,216,0.02,6317.3857,0.152329,1.0,0.152329,1632.0,486.0,0.8889,7.070891,6.881607,0.435788,False,0.08572,0.0,0.0,0.0,0.449935,0.517785,True,0.341087,1,2,24,18
VIRAT_S_050300_07_001623_001690,720,24.024,1,merged,2,17,18,4,11.0299,0.8919,1728,864,1920,1026,192,162,0.015,5341.3867,0.171727,0.874955,0.171727,1824.0,945.0,1.1852,8.164694,7.757919,0.0,False,0.142297,0.0,0.0,0.0,0.512165,0.517785,True,0.501023,2,1,25,34
VIRAT_S_050300_07_001623_001690,720,24.024,2,merged,"1,3",4,12,2,5.162,0.6508,1056,162,1248,270,192,108,0.01,2065.9175,0.09963,0.707252,0.09963,1152.0,216.0,1.7778,9.9995,4.500859,0.0,False,0.163002,0.0,0.0,0.0,0.42778,0.517785,True,0.0,3,3,27,51
VIRAT_S_050300_07_001623_001690,726,24.2242,0,merged,0,8,16,6,9.6234,0.705,1536,378,1728,594,192,216,0.02,6733.7515,0.162369,1.0,0.162369,1632.0,486.0,0.8889,7.070891,9.850913,0.0,False,0.085793,0.0,0.0,0.0,0.44675,0.524633,True,0.070822,1,3,24,18
VIRAT_S_050300_07_001623_001690,726,24.2242,1,merged,3,16,18,2,10.1537,0.8056,1728,864,1824,972,96,108,0.005,2461.7925,0.237441,0.886186,0.237441,1776.0,918.0,0.8889,14.140722,14.405583,0.435788,False,0.120563,0.0,0.0,0.0,0.48196,0.524633,True,0.663205,3,1,25,34
VIRAT_S_050300_07_001623_001690,726,24.2242,2,merged,"1,2,4",5,12,5,5.411,0.8609,1056,162,1440,378,384,216,0.04,5127.5049,0.061819,0.710334,0.061819,1248.0,270.0,1.7778,4.999938,3.750555,0.5,False,0.129943,0.0,0.0,0.0,0.501315,0.524633,True,0.255,2,2,27,51
VIRAT_S_050300_07_001623_001690,732,24.4244,0,merged,0,8,16,6,10.1064,0.9712,1536,378,1728,594,192,216,0.02,6667.2676,0.160766,1.0,0.160766,1632.0,486.0,0.8889,7.070891,8.42638,0.0,False,0.086106,0.0,0.0,0.0,0.53992,0.530196,True,0.181887,1,3,24,18
VIRAT_S_050300_07_001623_001690,732,24.4244,1,merged,4,17,18,1,14.9048,0.6533,1728,918,1824,972,96,54,0.0025,1858.8584,0.358576,0.900713,0.358576,1776.0,945.0,1.7778,19.996001,18.794442,0.245131,True,0.163773,0.0,0.0,0.0,0.428655,0.530196,True,0.433247,3,1,25,34
VIRAT_S_050300_07_001623_001690,732,24.4244,2,merged,"1,2,3",5,13,3,6.2862,0.9688,1152,216,1440,378,288,162,0.0225,3972.1301,0.085137,0.700235,0.085137,1296.0,297.0,1.7778,6.666519,4.462355,0.5,False,0.13546,0.0,0.0,0.0,0.53908,0.530196,True,0.253113,2,2,27,51
VIRAT_S_050300_07_001623_001690,738,24.6246,0,merged,0,9,17,5,10.239,0.9554,1536,432,1728,594,192,162,0.015,5748.7256,0.184823,1.0,0.184823,1632.0,513.0,1.1852,8.164694,11.185535,0.245131,False,0.089442,0.0,0.0,0.0,0.53439,0.526634,True,0.317333,1,2,24,18
VIRAT_S_050300_07_001623_001690,738,24.6246,1,merged,1,17,18,1,10.8297,0.534,1728,918,1824,972,96,54,0.0025,1226.7839,0.236648,0.858804,0.236648,1776.0,945.0,1.7778,19.996001,14.322028,0.0,True,0.16956,0.0,0.0,0.0,0.3869,0.526634,True,0.345,3,1,25,34
VIRAT_S_050300_07_001623_001690,738,24.6246,2,merged,2,6,13,2,6.9238,0.8873,1248,270,1344,378,96,108,0.005,1807.3843,0.174323,0.756058,0.174323,1296.0,324.0,0.8889,14.140722,10.550109,0.245131,False,0.146219,0.0,0.0,0.0,0.510555,0.526634,True,0.290364,2,3,27,51
VIRAT_S_050300_07_001623_001690,744,24.8248,0,merged,"1,4",8,16,5,9.8336,0.8047,1440,378,1728,594,288,216,0.03,7312.1514,0.117544,1.0,0.117544,1584.0,486.0,1.3333,5.773406,6.245377,0.245131,False,0.096901,0.0,0.0,0.0,0.481645,0.526874,True,0.0,1,3,24,18
VIRAT_S_050300_07_001623_001690,744,24.8248,1,merged,0,17,17,1,11.2888,0.6705,1632,918,1728,972,96,54,0.0025,1628.8933,0.314216,0.877639,0.314216,1680.0,945.0,1.7778,19.996001,16.695038,0.871576,True,0.072724,0.0,0.0,0.0,0.434675,0.526874,True,0.525,3,1,25,34
VIRAT_S_050300_07_001623_001690,744,24.8248,2,merged,"2,3",5,13,3,6.384,0.8802,1152,216,1344,378,192,162,0.015,3535.9365,0.113681,0.7648,0.113681,1248.0,297.0,1.1852,8.164694,6.040153,0.245131,False,0.133584,0.0,0.0,0.0,0.50807,0.526874,True,0.10022,2,2,27,51
VIRAT_S_050300_07_001623_001690,750,25.025,0,merged,"1,4",8,16,5,9.4178,0.8641,1440,378,1728,594,288,216,0.03,7780.8164,0.125077,0.938974,0.125077,1584.0,486.0,1.3333,5.773406,6.495344,0.0,False,0.09846,0.0,0.0,0.0,0.502435,0.528174,True,0.075,1,2,24,18
VIRAT_S_050300_07_001623_001690,750,25.025,1,merged,0,16,17,2,12.8706,0.7584,1632,864,1728,972,96,108,0.005,3654.3359,0.352463,1.0,0.352463,1680.0,918.0,0.8889,14.140722,18.303609,0.245131,False,0.100405,0.0,0.0,0.0,0.46544,0.528174,True,0.525,3,1,25,34
VIRAT_S_050300_07_001623_001690,750,25.025,2,merged,"2,3",5,13,3,6.7732,0.8101,1152,216,1344,378,192,162,0.015,4276.3037,0.137484,0.931676,0.137484,1248.0,297.0,1.1852,8.164694,7.139627,0.0,False,0.129276,0.0,0.0,0.0,0.483535,0.528174,True,0.010337,2,3,27,51
VIRAT_S_050300_07_001623_001690,756,25.2252,0,merged,"1,2",8,17,6,9.0459,0.856,1440,378,1824,594,384,216,0.04,8416.7363,0.101475,1.0,0.101475,1632.0,486.0,1.7778,4.999938,5.331889,0.0,False,0.0924,0.0,0.0,0.0,0.4996,0.527684,True,0.165,1,3,24,18
VIRAT_S_050300_07_001623_001690,756,25.2252,1,merged,0,16,17,2,11.7077,0.8045,1632,864,1728,972,96,108,0.005,2868.7473,0.276692,0.771585,0.276692,1680.0,918.0,0.8889,14.140722,14.538502,0.0,False,0.110147,0.0,0.0,0.0,0.481575,0.527684,True,0.435,3,1,25,34
VIRAT_S_050300_07_001623_001690,756,25.2252,2,merged,"3,4",5,13,3,7.9729,0.8488,1152,216,1344,378,192,162,0.015,4063.0728,0.130629,0.781097,0.130629,1248.0,297.0,1.1852,8.164694,6.863738,0.0,False,0.130883,0.0,0.0,0.0,0.49708,0.527684,True,0.243545,2,2,27,51
VIRAT_S_050300_07_001623_001690,762,25.4254,0,merged,1,8,17,8,8.8545,0.8988,1440,378,1824,594,384,216,0.04,8677.6855,0.104621,1.0,0.104621,1632.0,486.0,1.7778,4.999938,6.357517,0.0,False,0.096475,0.0,0.0,0.0,0.51458,0.523413,True,0.165,1,2,24,18
VIRAT_S_050300_07_001623_001690,762,25.4254,1,merged,0,16,17,2,12.5363,0.7262,1632,864,1728,972,96,108,0.005,2919.5068,0.281588,0.812569,0.281588,1680.0,918.0,0.8889,14.140722,17.111304,0.0,False,0.094907,0.0,0.0,0.0,0.45417,0.523413,True,0.435,3,1,25,34
VIRAT_S_050300_07_001623_001690,762,25.4254,2,merged,"2,3",5,13,3,7.612,0.7517,1152,216,1344,378,192,162,0.015,3887.4331,0.124982,0.757583,0.124982,1248.0,297.0,1.1852,8.164694,7.594782,0.0,False,0.135417,0.0,0.0,0.0,0.463095,0.523413,True,0.046439,2,3,27,51
VIRAT_S_050300_07_001623_001690,768,25.6256,0,merged,"1,2,3,4",7,15,10,9.6222,0.9037,1152,216,1824,594,672,378,0.1225,15854.8975,0.062417,1.0,0.062417,1488.0,405.0,1.7778,2.857131,2.941722,1.0,False,0.11269,0.0,0.0,0.0,0.516295,0.522243,True,0.255,1,2,24,18
VIRAT_S_050300_07_001623_001690,768,25.6256,1,merged,0,16,16,2,6.7402,0.4739,1536,864,1728,918,192,54,0.005,1597.4668,0.154077,0.75576,0.154077,1632.0,891.0,3.5556,14.140722,7.261663,0.5,False,0.111111,0.0,0.0,0.0,0.365865,0.522243,True,0.345,2,1,25,34
VIRAT_S_050300_07_001623_001690,774,25.8258,0,merged,"1,4",8,17,6,11.3561,0.9063,1440,378,1824,594,384,216,0.04,9021.6855,0.108768,1.0,0.108768,1632.0,486.0,1.7778,4.999938,6.84126,0.0,False,0.097741,0.0,0.0,0.0,0.517205,0.521926,True,0.075,1,3,24,18
VIRAT_S_050300_07_001623_001690,774,25.8258,1,merged,0,16,16,3,8.6964,0.6511,1536,864,1728,972,192,108,0.01,3437.5879,0.165779,0.793436,0.165779,1632.0,918.0,1.7778,9.9995,10.427069,0.245131,False,0.081501,0.0,0.0,0.0,0.427885,0.521926,True,0.525,3,1,25,34
VIRAT_S_050300_07_001623_001690,774,25.8258,2,merged,"2,3",5,13,3,8.1717,0.8735,1152,216,1344,378,192,162,0.015,3997.5659,0.128523,0.731454,0.128523,1248.0,297.0,1.1852,8.164694,8.083749,0.0,False,0.144612,0.0,0.0,0.0,0.505725,0.521926,True,0.266027,2,2,27,51
VIRAT_S_050300_07_001623_001690,780,26.026,0,merged,1,8,16,2,14.6027,0.8028,1536,378,1632,486,96,108,0.005,3176.8928,0.306413,0.769992,0.306413,1584.0,432.0,0.8889,14.140722,13.192373,0.490261,False,0.099633,0.0,0.0,0.0,0.48098,0.520751,True,0.466079,4,2,24,18
VIRAT_S_050300_07_001623_001690,780,26.026,1,merged,4,19,18,1,3.6201,0.5803,1728,1026,1824,1080,96,54,0.0025,554.3261,0.10693,0.524998,0.10693,1776.0,1053.0,1.7778,19.996001,4.603792,1.0,True,0.085262,0.0,0.0,0.0,0.403105,0.520751,True,0.155,5,4,30,3
VIRAT_S_050300_07_001623_001690,780,26.026,2,merged,3,10,18,3,12.3923,0.8142,1728,486,1920,594,192,108,0.01,4477.4951,0.215929,1.0,0.215929,1824.0,540.0,1.7778,9.9995,9.296629,1.0,False,0.094715,0.0,0.0,0.0,0.48497,0.520751,True,0.427491,2,3,29,7
VIRAT_S_050300_07_001623_001690,780,26.026,3,merged,0,16,16,2,13.8486,0.8918,1536,864,1632,972,96,108,0.005,3228.3362,0.311375,0.820195,0.311375,1584.0,918.0,0.8889,14.140722,13.405997,0.435788,False,0.082851,0.0,0.0,0.0,0.51213,0.520751,True,0.529109,3,1,25,34
VIRAT_S_050300_07_001623_001690,780,26.026,4,merged,2,5,13,5,6.3069,0.8495,1152,216,1440,378,288,162,0.0225,5209.2744,0.111653,0.784462,0.111653,1296.0,297.0,1.7778,6.666519,4.807121,0.435788,False,0.155071,0.0,0.0,0.0,0.497325,0.520751,True,0.049599,1,5,27,51
VIRAT_S_050300_07_001623_001690,786,26.2262,0,merged,"1,3",9,17,6,11.7788,0.9221,1536,378,1920,594,384,216,0.04,9625.4766,0.116048,1.0,0.116048,1728.0,486.0,1.7778,4.999938,6.271767,0.871576,False,0.105011,0.0,0.0,0.0,0.522735,0.528628,True,0.286029,1,2,29,7
VIRAT_S_050300_07_001623_001690,786,26.2262,1,merged,0,16,16,2,13.0535,0.9025,1536,864,1632,972,96,108,0.005,3217.8921,0.310368,0.796342,0.310368,1584.0,918.0,0.8889,14.140722,16.77371,0.0,False,0.089699,0.0,0.0,0.0,0.515875,0.528628,True,0.562827,3,1,25,34
VIRAT_S_050300_07_001623_001690,786,26.2262,2,merged,2,6,13,6,6.1972,0.7698,1152,216,1440,432,288,216,0.03,6112.584,0.09826,0.838266,0.09826,1296.0,324.0,1.3333,5.773406,5.310449,0.245131,False,0.159915,0.0,0.0,0.0,0.46943,0.528628,True,0.0,2,3,27,51
VIRAT_S_050300_07_001623_001690,792,26.4264,0,merged,4,19,19,1,3.3848,0.6759,1824,1026,1920,1080,96,54,0.0025,615.1636,0.118666,0.495647,0.118666,1872.0,1053.0,1.7778,19.996001,5.480662,0.871576,True,0.084298,0.0,0.0,0.0,0.436565,0.52635,True,0.18489,4,2,30,3
VIRAT_S_050300_07_001623_001690,792,26.4264,1,merged,0,9,17,8,9.8145,0.8783,1536,378,1920,594,384,216,0.04,9839.5576,0.118629,1.0,0.118629,1728.0,486.0,1.7778,4.999938,5.478958,0.0,False,0.101297,0.0,0.0,0.0,0.507405,0.52635,True,0.104826,1,3,29,7
VIRAT_S_050300_07_001623_001690,792,26.4264,2,merged,3,16,16,2,13.4062,0.8176,1536,864,1632,972,96,108,0.005,3255.8071,0.314025,0.834445,0.314025,1584.0,918.0,0.8889,14.140722,14.503441,0.0,False,0.075231,0.0,0.0,0.0,0.48616,0.52635,True,0.461457,3,1,25,34
VIRAT_S_050300_07_001623_001690,792,26.4264,3,merged,"1,2",6,13,5,6.915,0.8373,1152,216,1440,432,288,216,0.03,6313.936,0.101497,0.830382,0.101497,1296.0,324.0,1.3333,5.773406,4.687716,0.0,False,0.153726,0.0,0.0,0.0,0.493055,0.52635,True,0.032094,2,4,27,51
VIRAT_S_050300_07_001623_001690,798,26.6266,0,merged,4,19,19,1,3.9999,0.5657,1824,1026,1920,1080,96,54,0.0025,755.1522,0.14567,0.728085,0.14567,1872.0,1053.0,1.7778,19.996001,8.090243,0.0,True,0.094907,0.0,0.0,0.0,0.397995,0.530619,True,0.143699,4,3,30,3
VIRAT_S_050300_07_001623_001690,798,26.6266,1,merged,0,9,18,8,9.1559,0.8506,1536,432,1920,648,384,216,0.04,10299.5938,0.124175,1.0,0.124175,1728.0,540.0,1.7778,4.999938,6.896475,0.490261,False,0.121528,0.0,0.0,0.0,0.49771,0.530619,True,0.316452,1,2,29,7
VIRAT_S_050300_07_001623_001690,798,26.6266,2,merged,1,17,16,1,9.6138,0.51,1536,918,1632,972,96,54,0.0025,1161.8003,0.224113,0.818151,0.224113,1584.0,945.0,1.7778,19.996001,12.446824,0.245131,True,0.001543,0.0,0.0,0.0,0.3785,0.530619,True,0.435,3,1,25,34
VIRAT_S_050300_07_001623_001690,798,26.6266,3,merged,"2,3",6,13,5,6.3273,0.84,1152,216,1440,432,288,216,0.03,6486.5063,0.104271,0.796657,0.104271,1296.0,324.0,1.3333,5.773406,5.791041,0.0,False,0.156186,0.0,0.0,0.0,0.494,0.530619,True,0.074956,2,4,27,51
VIRAT_S_050300_07_001623_001690,804,26.8268,0,merged,0,9,18,8,8.0919,0.8416,1536,432,1920,648,384,216,0.04,11125.2568,0.13413,0.96752,0.13413,1728.0,540.0,1.7778,4.999938,5.271283,0.0,False,0.126652,0.0,0.0,0.0,0.49456,0.525365,True,0.135463,1,2,29,7
VIRAT_S_050300_07_001623_001690,804,26.8268,1,merged,3,16,15,3,7.2549,0.5466,1440,864,1632,972,192,108,0.01,3864.002,0.186343,1.0,0.186343,1536.0,918.0,1.7778,9.9995,7.323246,0.435788,False,0.069686,0.0,0.0,0.0,0.39131,0.525365,True,0.525,3,1,25,34
