video_name,sampled_idx,frame_idx,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,bbox_area_ratio,center_x,center_y,observation_type,motion_inside_mean,motion_inside_sum,motion_coverage,motion_density,motion_peak,expanded_motion_mean,expanded_motion_coverage,associated_blob_ids,associated_blob_count,mean_associated_blob_importance
VIRAT_S_050300_07_001623_001690,151,912,30.4304,536,2,car,0.597697,1464,395,1540,463,0.00246059,1502.67,429.47,observed_motion,0.351627,1817.207,1.0,11.106302,0.894474,0.237888,0.826598,0,1,0.165
VIRAT_S_050300_07_001623_001690,152,918,30.6306,8,7,truck,0.600751,589,641,877,768,0.01758045,733.55,704.93,observed_motion,0.105785,3869.1902,0.350175,5.222162,0.804222,0.062581,0.183914,4,1,0.478459
VIRAT_S_050300_07_001623_001690,152,918,30.6306,473,2,car,0.680298,1666,528,1766,603,0.00365639,1716.78,566.18,detector_only,0.016212,121.5876,0.000667,0.800303,0.058791,0.028751,0.098542,,0,0.0
VIRAT_S_050300_07_001623_001690,152,918,30.6306,578,2,car,0.701004,1574,480,1658,541,0.0025123,1616.54,511.1,observed_motion,0.189132,969.113,0.991023,9.336666,0.553207,0.114634,0.739229,2,1,0.210468
VIRAT_S_050300_07_001623_001690,152,918,30.6306,536,2,car,0.660918,1466,395,1543,464,0.00257304,1504.86,430.08,observed_motion,0.292025,1551.5269,1.0,14.416041,0.833208,0.200326,0.769868,2,1,0.210468
VIRAT_S_050300_07_001623_001690,153,924,30.8308,8,7,truck,0.563589,580,641,873,768,0.01793331,727.05,705.35,observed_motion,0.120763,4493.7271,0.380076,4.326703,0.785653,0.073623,0.208909,4,1,0.06691
VIRAT_S_050300_07_001623_001690,153,924,30.8308,473,2,car,0.666008,1666,527,1767,603,0.00370785,1717.23,565.95,detector_only,0.024925,191.3248,0.03752,0.893014,0.083506,0.03567,0.123508,,0,0.0
VIRAT_S_050300_07_001623_001690,153,924,30.8308,578,2,car,0.619879,1585,485,1663,542,0.00216098,1624.58,514.38,observed_motion,0.168576,749.4907,0.999775,6.039744,0.481059,0.111047,0.773652,2,1,0.161481
VIRAT_S_050300_07_001623_001690,153,924,30.8308,536,2,car,0.584372,1469,394,1547,466,0.00270741,1508.52,430.51,observed_motion,0.297812,1672.5103,1.0,10.669976,0.753133,0.20609,0.844174,2,1,0.161481
VIRAT_S_050300_07_001623_001690,154,930,31.031,8,7,truck,0.59544,569,639,873,768,0.0188602,721.44,703.76,observed_motion,0.118861,4661.2598,0.403203,5.014941,0.818431,0.069291,0.219533,3,1,0.176631
VIRAT_S_050300_07_001623_001690,154,930,31.031,473,2,car,0.679393,1666,527,1768,603,0.00368033,1717.48,565.56,detector_only,0.023662,183.4309,0.057276,0.998354,0.084672,0.029475,0.105714,,0,0.0
VIRAT_S_050300_07_001623_001690,154,930,31.031,578,2,car,0.553233,1595,488,1669,542,0.00192794,1632.67,515.89,weak_motion,0.131363,524.9274,0.975225,5.542422,0.386192,0.086952,0.693905,,0,0.0
VIRAT_S_050300_07_001623_001690,154,930,31.031,536,2,car,0.54612,1472,398,1549,469,0.0026315,1511.08,433.9,observed_motion,0.289626,1583.3838,0.997622,12.219767,0.760696,0.203693,0.800368,1,1,0.455834
VIRAT_S_050300_07_001623_001690,154,930,31.031,438,2,car,0.285999,1791,595,1920,697,0.00626092,1855.83,646.55,detector_only,0.036681,482.6521,0.172063,1.547641,0.361301,0.040724,0.206252,,0,0.0
VIRAT_S_050300_07_001623_001690,155,936,31.2312,8,7,truck,0.544174,566,638,866,763,0.01807953,716.26,701.4,observed_motion,0.125026,4688.4775,0.40712,4.416583,0.807408,0.076096,0.219375,3,1,0.270511
VIRAT_S_050300_07_001623_001690,155,936,31.2312,473,2,car,0.651371,1667,527,1768,601,0.00359272,1718.08,564.71,detector_only,0.023776,177.7049,0.049371,0.839909,0.098787,0.029473,0.110281,,0,0.0
VIRAT_S_050300_07_001623_001690,155,936,31.2312,578,2,car,0.681284,1585,484,1667,543,0.00233203,1626.86,513.65,weak_motion,0.099428,481.0349,0.926209,3.51234,0.263443,0.066259,0.602972,,0,0.0
VIRAT_S_050300_07_001623_001690,155,936,31.2312,536,2,car,0.503496,1475,400,1552,469,0.00257582,1514.14,435.34,observed_motion,0.28339,1505.6526,0.999435,10.010846,0.854582,0.225589,0.847361,1,1,0.40935
VIRAT_S_050300_07_001623_001690,155,936,31.2312,630,2,car,0.57905,1212,262,1248,299,0.00063994,1230.17,281.38,weak_motion,0.483176,643.5911,1.0,17.068352,0.898391,0.335135,0.993275,,0,0.0
VIRAT_S_050300_07_001623_001690,155,936,31.2312,438,2,car,0.314486,1795,600,1920,696,0.0058093,1857.55,648.53,detector_only,0.031529,378.3499,0.125,1.113777,0.259674,0.034265,0.163719,,0,0.0
VIRAT_S_050300_07_001623_001690,156,942,31.4314,8,7,truck,0.67338,565,639,860,758,0.01700793,712.83,698.89,observed_motion,0.137784,4836.9111,0.421421,5.185228,0.847488,0.08536,0.24738,3,1,0.388392
VIRAT_S_050300_07_001623_001690,156,942,31.4314,473,2,car,0.702993,1667,527,1768,601,0.00358647,1717.72,564.18,detector_only,0.02588,193.4254,0.070645,0.973933,0.112008,0.026016,0.081025,,0,0.0
VIRAT_S_050300_07_001623_001690,156,942,31.4314,578,2,car,0.593208,1583,482,1666,541,0.0023602,1625.4,511.89,weak_motion,0.049859,244.1588,0.398203,1.876338,0.159626,0.034705,0.186493,,0,0.0
VIRAT_S_050300_07_001623_001690,156,942,31.4314,536,2,car,0.542382,1476,402,1552,469,0.00250553,1514.48,436.05,observed_motion,0.260171,1324.7927,0.998625,9.791026,0.812701,0.23208,0.804867,1,1,0.433164
VIRAT_S_050300_07_001623_001690,156,942,31.4314,630,2,car,0.607267,1217,264,1252,300,0.00060307,1234.57,282.83,weak_motion,0.506148,637.7463,1.0,19.047856,0.928197,0.381513,0.993108,,0,0.0
VIRAT_S_050300_07_001623_001690,156,942,31.4314,438,2,car,0.327176,1800,607,1918,695,0.00502787,1859.61,651.35,detector_only,0.029322,304.4815,0.079545,1.103481,0.14982,0.030173,0.102064,,0,0.0
VIRAT_S_050300_07_001623_001690,157,948,31.6316,8,7,truck,0.676961,560,640,855,755,0.01646205,707.68,698.05,observed_motion,0.167069,5667.8301,0.467797,4.514476,0.868902,0.107743,0.299823,3,1,0.439851
VIRAT_S_050300_07_001623_001690,157,948,31.6316,473,2,car,0.670526,1664,525,1767,601,0.00377969,1716.0,563.69,detector_only,0.034419,269.4318,0.143204,0.930054,0.126194,0.032573,0.125731,,0,0.0
VIRAT_S_050300_07_001623_001690,157,948,31.6316,578,2,car,0.637072,1587,484,1667,541,0.00221877,1627.55,513.22,detector_only,0.032891,149.9845,0.094518,0.888775,0.104048,0.029848,0.090863,,0,0.0
VIRAT_S_050300_07_001623_001690,157,948,31.6316,536,2,car,0.59399,1473,403,1552,471,0.00259601,1512.97,437.58,observed_motion,0.187773,1008.7169,0.964259,5.07392,0.684475,0.19526,0.758046,1,1,0.073911
VIRAT_S_050300_07_001623_001690,157,948,31.6316,630,2,car,0.534705,1216,264,1257,305,0.00082266,1237.37,284.87,observed_motion,0.487648,819.736,1.0,13.177002,0.868605,0.361379,0.969238,2,1,0.0
VIRAT_S_050300_07_001623_001690,157,948,31.6316,438,2,car,0.316729,1803,612,1916,695,0.0045749,1859.87,654.13,detector_only,0.036862,345.7293,0.143619,0.99607,0.113966,0.040468,0.12949,,0,0.0
VIRAT_S_050300_07_001623_001690,157,948,31.6316,635,7,truck,0.37031,518,645,750,744,0.01111278,634.62,694.58,observed_motion,0.282284,6483.502,0.718957,7.627757,0.932984,0.146831,0.434508,3,1,0.439851
VIRAT_S_050300_07_001623_001690,158,954,31.8318,8,7,truck,0.586633,559,650,848,758,0.01511789,703.59,704.36,observed_motion,0.145927,4554.6816,0.422209,5.538731,0.944409,0.103907,0.307197,2,1,0.535
VIRAT_S_050300_07_001623_001690,158,954,31.8318,473,2,car,0.641128,1662,525,1765,601,0.00376978,1713.83,563.31,detector_only,0.021755,170.2991,0.0442,0.825725,0.120977,0.021655,0.049284,,0,0.0
VIRAT_S_050300_07_001623_001690,158,954,31.8318,578,2,car,0.648227,1589,486,1667,541,0.00206905,1628.8,514.37,detector_only,0.02885,123.7675,0.114452,1.095022,0.125176,0.021483,0.050273,,0,0.0
VIRAT_S_050300_07_001623_001690,158,954,31.8318,536,2,car,0.604557,1472,404,1551,472,0.00261419,1511.8,438.2,observed_motion,0.176964,950.651,0.985108,6.716746,0.585729,0.175088,0.747488,0,1,0.13173
VIRAT_S_050300_07_001623_001690,158,954,31.8318,630,2,car,0.622139,1220,266,1263,309,0.00089524,1241.7,288.14,observed_motion,0.458755,848.2374,1.0,17.412227,0.97147,0.338504,0.975346,1,1,0.0
VIRAT_S_050300_07_001623_001690,158,954,31.8318,438,2,car,0.308017,1802,613,1915,696,0.00448808,1859.22,655.11,detector_only,0.021478,201.4407,0.020045,0.815201,0.074036,0.022246,0.033393,,0,0.0
VIRAT_S_050300_07_001623_001690,158,954,31.8318,635,7,truck,0.363361,515,648,733,740,0.00972184,624.72,694.61,observed_motion,0.26603,5335.5,0.73589,10.097285,0.944409,0.150449,0.463228,2,1,0.535
VIRAT_S_050300_07_001623_001690,159,960,32.032,8,7,truck,0.589797,542,645,847,756,0.01627447,695.31,701.15,observed_motion,0.090195,3053.5444,0.40189,3.957864,0.659825,0.062905,0.25076,1,1,0.019224
VIRAT_S_050300_07_001623_001690,159,960,32.032,473,2,car,0.565163,1662,527,1764,601,0.00364744,1713.74,564.73,detector_only,0.01966,148.3934,0.006359,0.862705,0.076496,0.018035,0.004382,,0,0.0
VIRAT_S_050300_07_001623_001690,159,960,32.032,578,2,car,0.654924,1584,486,1664,541,0.00212316,1624.44,514.14,detector_only,0.025176,110.7758,0.013409,1.104769,0.064293,0.020581,0.00728,,0,0.0
VIRAT_S_050300_07_001623_001690,159,960,32.032,536,2,car,0.661938,1471,404,1553,474,0.00281444,1512.34,439.55,observed_motion,0.099575,571.5633,0.72561,4.369502,0.398444,0.093046,0.518948,0,1,0.31714
VIRAT_S_050300_07_001623_001690,159,960,32.032,630,2,car,0.557009,1229,272,1271,314,0.00087597,1250.43,293.74,weak_motion,0.278411,491.1174,0.981293,12.217047,0.641632,0.202517,0.90421,,0,0.0
VIRAT_S_050300_07_001623_001690,159,960,32.032,438,2,car,0.417952,1803,615,1914,695,0.00427835,1858.62,655.89,detector_only,0.020496,182.0007,0.002703,0.899372,0.058013,0.018992,0.002639,,0,0.0
VIRAT_S_050300_07_001623_001690,159,960,32.032,635,7,truck,0.356427,496,647,730,747,0.01133799,613.51,697.25,observed_motion,0.154115,3606.2979,0.685085,6.762779,0.695386,0.081041,0.355883,1,1,0.019224
VIRAT_S_050300_07_001623_001690,160,966,32.2322,8,7,truck,0.557791,534,645,843,754,0.01615252,689.08,699.94,observed_motion,0.091961,3097.3342,0.399929,6.399299,0.689995,0.060189,0.248976,1,1,0.0
VIRAT_S_050300_07_001623_001690,160,966,32.2322,473,2,car,0.582152,1661,525,1765,601,0.00378636,1713.74,563.64,detector_only,0.015676,123.9052,0.013284,1.090868,0.079508,0.011629,0.005592,,0,0.0
VIRAT_S_050300_07_001623_001690,160,966,32.2322,578,2,car,0.699389,1582,487,1662,541,0.00211521,1622.46,514.53,detector_only,0.018766,81.0676,0.015741,1.305849,0.06447,0.014901,0.021642,,0,0.0
VIRAT_S_050300_07_001623_001690,160,966,32.2322,536,2,car,0.717811,1470,404,1555,476,0.00292678,1512.84,440.42,observed_motion,0.088441,541.2574,0.61585,6.154344,0.478579,0.075423,0.409527,0,1,0.225
VIRAT_S_050300_07_001623_001690,160,966,32.2322,630,2,car,0.529314,1235,274,1280,318,0.00095873,1257.75,296.65,weak_motion,0.255029,504.9574,0.964646,17.74675,0.609778,0.183037,0.866784,,0,0.0
VIRAT_S_050300_07_001623_001690,160,966,32.2322,438,2,car,0.392904,1801,614,1916,696,0.00451968,1859.13,655.55,detector_only,0.01215,114.5729,0.000636,0.845472,0.059583,0.010341,0.000297,,0,0.0
VIRAT_S_050300_07_001623_001690,160,966,32.2322,635,7,truck,0.352531,486,648,719,747,0.01121155,602.95,698.27,observed_motion,0.164316,3790.2766,0.706204,11.434286,0.703374,0.08247,0.362716,1,1,0.0
VIRAT_S_050300_07_001623_001690,160,966,32.2322,641,2,car,0.603239,1548,409,1623,460,0.00185125,1585.92,435.01,observed_motion,0.274824,1051.2036,0.973072,19.124261,0.600853,0.18112,0.777236,0,1,0.225
VIRAT_S_050300_07_001623_001690,161,972,32.4324,8,7,truck,0.442871,522,650,844,759,0.01690515,683.17,705.23,observed_motion,0.101617,3566.5483,0.405436,4.973984,0.74228,0.068955,0.266064,2,1,0.126797
VIRAT_S_050300_07_001623_001690,161,972,32.4324,473,2,car,0.620417,1661,525,1766,602,0.00388873,1714.32,563.81,detector_only,0.015848,128.1292,0.000742,0.775723,0.053138,0.017062,0.018145,,0,0.0
VIRAT_S_050300_07_001623_001690,161,972,32.4324,578,2,car,0.754057,1580,486,1662,541,0.00215814,1621.5,514.36,detector_only,0.018918,85.3218,0.003769,0.926024,0.061834,0.024857,0.052828,,0,0.0
VIRAT_S_050300_07_001623_001690,161,972,32.4324,536,2,car,0.746755,1470,406,1554,476,0.00283051,1512.79,441.16,observed_motion,0.065924,387.6354,0.489796,3.226894,0.421013,0.062886,0.342923,0,1,0.448019
VIRAT_S_050300_07_001623_001690,161,972,32.4324,630,2,car,0.710956,1240,276,1288,322,0.00105058,1264.35,299.4,observed_motion,0.242719,535.9236,0.959239,11.880712,0.601261,0.173923,0.875467,1,1,0.155
VIRAT_S_050300_07_001623_001690,161,972,32.4324,438,2,car,0.333095,1804,616,1917,696,0.00439289,1861.15,656.46,detector_only,0.015576,140.8059,0.0,0.762414,0.043195,0.014459,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,161,972,32.4324,635,7,truck,0.403048,468,649,709,751,0.011923,588.75,700.63,observed_motion,0.183049,4499.7207,0.737003,8.959979,0.744408,0.090859,0.376188,2,1,0.126797
VIRAT_S_050300_07_001623_001690,161,972,32.4324,641,2,car,0.615316,1554,414,1629,465,0.00183034,1591.72,440.18,observed_motion,0.279291,1068.2866,0.975425,13.670834,0.641272,0.189831,0.800407,0,1,0.448019
VIRAT_S_050300_07_001623_001690,162,978,32.6326,8,7,truck,0.369017,510,654,841,762,0.01721183,675.89,708.68,observed_motion,0.111572,3988.4885,0.414373,6.022327,0.7742,0.074208,0.275984,2,1,0.207187
VIRAT_S_050300_07_001623_001690,162,978,32.6326,473,2,car,0.566661,1661,525,1766,602,0.00388025,1713.87,563.93,detector_only,0.014193,114.7535,0.000124,0.766114,0.051056,0.016599,0.022657,,0,0.0
VIRAT_S_050300_07_001623_001690,162,978,32.6326,578,2,car,0.565439,1578,486,1664,543,0.0023748,1621.77,514.67,detector_only,0.019245,94.34,0.034068,1.038797,0.087546,0.041256,0.125595,,0,0.0
VIRAT_S_050300_07_001623_001690,162,978,32.6326,536,2,car,0.696199,1471,407,1553,476,0.00272042,1512.45,442.13,observed_motion,0.047293,267.5852,0.376105,2.552742,0.170977,0.049437,0.2678,0,1,0.186358
VIRAT_S_050300_07_001623_001690,162,978,32.6326,630,2,car,0.721095,1244,278,1295,326,0.00117228,1270.01,302.83,observed_motion,0.232035,568.0211,0.951797,12.524511,0.58301,0.161544,0.848274,1,1,0.065
VIRAT_S_050300_07_001623_001690,162,978,32.6326,438,2,car,0.375084,1800,611,1919,697,0.00491995,1859.68,654.53,detector_only,0.015927,162.9945,0.003518,0.859677,0.070237,0.01452,0.005849,,0,0.0
VIRAT_S_050300_07_001623_001690,162,978,32.6326,635,7,truck,0.508929,456,650,696,752,0.01182874,576.6,701.41,observed_motion,0.207763,5086.0488,0.783292,11.21442,0.843592,0.101362,0.402224,2,1,0.207187
VIRAT_S_050300_07_001623_001690,162,978,32.6326,641,2,car,0.63608,1562,421,1643,476,0.00214509,1603.22,449.0,observed_motion,0.294803,1313.3477,0.963412,15.912546,0.678186,0.177051,0.714685,0,1,0.186358
VIRAT_S_050300_07_001623_001690,163,984,32.8328,473,2,car,0.547437,1661,525,1767,602,0.00392845,1714.49,564.21,detector_only,0.016754,136.7497,0.00294,0.730831,0.06226,0.019056,0.026723,,0,0.0
VIRAT_S_050300_07_001623_001690,163,984,32.8328,578,2,car,0.489484,1581,487,1664,542,0.00218437,1622.68,514.98,observed_motion,0.029162,133.1254,0.071194,1.272059,0.251901,0.053466,0.171315,2,1,0.625
VIRAT_S_050300_07_001623_001690,163,984,32.8328,536,2,car,0.72443,1470,407,1553,476,0.00276218,1511.93,441.97,detector_only,0.039627,226.9432,0.259997,1.728532,0.152092,0.041844,0.200689,,0,0.0
VIRAT_S_050300_07_001623_001690,163,984,32.8328,630,2,car,0.620933,1250,282,1301,331,0.0012257,1276.1,307.12,observed_motion,0.216772,541.7126,0.967587,9.455621,0.552333,0.149053,0.845997,0,1,0.0
VIRAT_S_050300_07_001623_001690,163,984,32.8328,438,2,car,0.39131,1799,610,1919,696,0.00499264,1859.15,653.55,detector_only,0.015266,157.5452,0.000581,0.665906,0.052779,0.014278,0.000279,,0,0.0
VIRAT_S_050300_07_001623_001690,163,984,32.8328,635,7,truck,0.315958,446,652,683,753,0.01146004,565.15,702.95,observed_motion,0.212777,5093.2388,0.803777,9.281361,0.828007,0.108629,0.427388,1,1,0.437983
VIRAT_S_050300_07_001623_001690,163,984,32.8328,641,2,car,0.652955,1573,428,1655,484,0.00222461,1614.81,456.97,observed_motion,0.280451,1287.8297,0.953397,12.233308,0.630604,0.175812,0.720817,2,1,0.625
VIRAT_S_050300_07_001623_001690,164,990,33.033,473,2,car,0.455217,1663,525,1767,602,0.00386616,1715.16,563.87,detector_only,0.013648,109.2911,0.0,0.763732,0.044634,0.017974,0.030906,,0,0.0
VIRAT_S_050300_07_001623_001690,164,990,33.033,578,2,car,0.536574,1576,484,1665,542,0.00249389,1620.96,513.39,weak_motion,0.044903,231.7894,0.104804,2.512788,0.561618,0.060633,0.198319,,0,0.0
VIRAT_S_050300_07_001623_001690,164,990,33.033,536,2,car,0.714501,1469,408,1554,476,0.00277258,1511.83,442.59,observed_motion,0.032906,190.1967,0.202941,1.84143,0.104478,0.028961,0.138492,0,1,0.402976
VIRAT_S_050300_07_001623_001690,164,990,33.033,630,2,car,0.569186,1254,286,1306,334,0.0012099,1280.56,310.39,observed_motion,0.211028,526.7258,0.978365,11.809193,0.542382,0.14204,0.843843,1,1,0.0
VIRAT_S_050300_07_001623_001690,164,990,33.033,438,2,car,0.344629,1797,607,1920,696,0.00526611,1858.69,651.62,detector_only,0.013315,145.7585,0.0,0.745108,0.045175,0.011453,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,164,990,33.033,635,7,truck,0.273025,432,655,668,755,0.01135129,550.83,705.62,observed_motion,0.217634,5136.1548,0.820508,12.17885,0.88609,0.110453,0.43992,2,1,0.187251
VIRAT_S_050300_07_001623_001690,164,990,33.033,641,2,car,0.523341,1583,432,1670,491,0.00246838,1626.83,461.96,observed_motion,0.253976,1303.6571,0.885057,14.212558,0.626303,0.150491,0.613298,0,1,0.402976
VIRAT_S_050300_07_001623_001690,164,990,33.033,8,7,truck,0.363094,496,661,834,766,0.01720855,665.59,713.78,observed_motion,0.110831,3933.3748,0.414229,6.20211,0.772276,0.078644,0.293295,2,1,0.187251
VIRAT_S_050300_07_001623_001690,165,996,33.2332,473,2,car,0.693864,1662,525,1767,602,0.0038964,1715.2,563.92,detector_only,0.014731,119.0982,0.000371,0.663358,0.052021,0.019682,0.040419,,0,0.0
VIRAT_S_050300_07_001623_001690,165,996,33.2332,578,2,car,0.633136,1573,481,1666,542,0.00275901,1619.91,512.1,weak_motion,0.051006,289.3558,0.145955,2.296901,0.545749,0.079778,0.257515,,0,0.0
VIRAT_S_050300_07_001623_001690,165,996,33.2332,536,2,car,0.733691,1469,408,1554,477,0.00281531,1512.05,442.8,observed_motion,0.030639,179.6982,0.140835,1.379744,0.107169,0.025271,0.089372,0,1,0.332731
VIRAT_S_050300_07_001623_001690,165,996,33.2332,630,2,car,0.503715,1259,290,1310,337,0.00115879,1285.15,314.24,observed_motion,0.208341,499.3922,0.99708,9.382024,0.527359,0.143796,0.856547,1,1,0.028262
VIRAT_S_050300_07_001623_001690,165,996,33.2332,438,2,car,0.338722,1797,606,1920,696,0.00528091,1858.8,651.67,detector_only,0.015348,169.9068,0.0,0.691172,0.048179,0.014605,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,165,996,33.2332,635,2,car,0.43607,409,658,648,759,0.0116456,528.69,709.09,observed_motion,0.245919,5936.2305,0.856042,11.074249,0.907069,0.124297,0.454027,2,1,0.275019
VIRAT_S_050300_07_001623_001690,165,996,33.2332,641,2,car,0.655681,1593,436,1683,497,0.00264516,1638.37,467.35,observed_motion,0.257701,1414.7805,0.881239,11.60485,0.586534,0.157315,0.641015,0,1,0.332731
VIRAT_S_050300_07_001623_001690,166,1002,33.4334,473,2,car,0.69346,1664,525,1767,601,0.00378903,1715.76,563.24,detector_only,0.019104,149.5464,0.037557,0.783461,0.075227,0.026272,0.073221,,0,0.0
VIRAT_S_050300_07_001623_001690,166,1002,33.4334,578,2,car,0.605198,1573,480,1667,541,0.00277041,1620.68,511.07,observed_motion,0.060314,345.8408,0.207883,2.473496,0.680935,0.09429,0.301933,2,1,0.357877
VIRAT_S_050300_07_001623_001690,166,1002,33.4334,536,2,car,0.785765,1470,408,1556,476,0.00287026,1513.56,442.48,detector_only,0.034826,203.6603,0.210841,1.428209,0.14314,0.025704,0.097502,,0,0.0
VIRAT_S_050300_07_001623_001690,166,1002,33.4334,630,2,car,0.680396,1265,293,1316,339,0.0011346,1291.2,316.75,observed_motion,0.212461,498.4329,1.0,8.713072,0.525977,0.149331,0.88423,0,1,0.225
VIRAT_S_050300_07_001623_001690,166,1002,33.4334,438,2,car,0.340095,1800,609,1919,696,0.00495607,1859.95,652.86,detector_only,0.017351,179.6381,0.007824,0.711582,0.059303,0.015478,0.005311,,0,0.0
VIRAT_S_050300_07_001623_001690,166,1002,33.4334,635,2,car,0.434804,390,658,634,763,0.01227722,512.31,710.99,observed_motion,0.291091,7457.7476,0.895628,11.937714,0.959219,0.143902,0.476145,1,1,0.211859
VIRAT_S_050300_07_001623_001690,166,1002,33.4334,641,2,car,0.607861,1606,442,1694,503,0.00258612,1650.64,472.88,observed_motion,0.279063,1498.0088,0.906483,11.444438,0.680935,0.218318,0.740918,2,1,0.357877
VIRAT_S_050300_07_001623_001690,167,1008,33.6336,473,2,car,0.685334,1666,525,1768,600,0.00366363,1717.07,563.0,detector_only,0.023388,178.9144,0.023529,0.843857,0.076985,0.033648,0.067229,,0,0.0
VIRAT_S_050300_07_001623_001690,167,1008,33.6336,578,2,car,0.559993,1575,479,1667,539,0.00266245,1621.48,509.54,observed_motion,0.054959,303.3712,0.230072,1.982989,0.503759,0.093473,0.302509,2,1,0.069951
VIRAT_S_050300_07_001623_001690,167,1008,33.6336,536,2,car,0.756177,1470,406,1558,476,0.00295328,1514.42,441.58,detector_only,0.038172,235.1391,0.250812,1.377302,0.117964,0.028833,0.115945,,0,0.0
VIRAT_S_050300_07_001623_001690,167,1008,33.6336,630,2,car,0.534448,1270,294,1322,341,0.00116513,1296.3,317.96,observed_motion,0.195006,476.5948,1.0,7.036118,0.53019,0.134293,0.865568,0,1,0.315
VIRAT_S_050300_07_001623_001690,167,1008,33.6336,438,2,car,0.339732,1796,599,1920,694,0.00563944,1858.08,647.09,detector_only,0.0224,263.8733,0.005263,0.80823,0.066759,0.019991,0.003899,,0,0.0
VIRAT_S_050300_07_001623_001690,167,1008,33.6336,635,2,car,0.597624,375,659,622,765,0.01260147,498.89,712.54,observed_motion,0.288998,7566.5425,0.865977,10.427487,1.0,0.143598,0.4496,1,1,0.322626
VIRAT_S_050300_07_001623_001690,167,1008,33.6336,641,2,car,0.683041,1617,447,1705,508,0.00259847,1661.46,477.82,observed_motion,0.277496,1489.5962,0.904061,10.012465,0.656586,0.225677,0.74403,2,1,0.069951
VIRAT_S_050300_07_001623_001690,168,1014,33.8338,473,2,car,0.421141,1667,525,1766,597,0.00345975,1717.22,561.54,detector_only,0.018577,132.4199,0.040544,0.969203,0.075026,0.032428,0.098019,,0,0.0
VIRAT_S_050300_07_001623_001690,168,1014,33.8338,578,2,car,0.593898,1576,480,1667,539,0.0026008,1621.62,509.66,weak_motion,0.037427,200.9438,0.163159,1.952587,0.38491,0.072639,0.259181,,0,0.0
VIRAT_S_050300_07_001623_001690,168,1014,33.8338,536,2,car,0.75643,1469,405,1559,476,0.00302677,1514.56,441.11,detector_only,0.034306,219.2131,0.217997,1.78976,0.137731,0.021778,0.086196,,0,0.0
VIRAT_S_050300_07_001623_001690,168,1014,33.8338,630,2,car,0.384024,1273,296,1325,342,0.00115972,1299.93,319.6,weak_motion,0.170951,408.9136,1.0,8.91866,0.46911,0.117482,0.858392,,0,0.0
VIRAT_S_050300_07_001623_001690,168,1014,33.8338,438,2,car,0.26905,1791,590,1920,694,0.00640996,1855.76,642.31,detector_only,0.017046,228.6938,0.020647,0.889325,0.110224,0.015536,0.015362,,0,0.0
VIRAT_S_050300_07_001623_001690,168,1014,33.8338,635,2,car,0.682632,358,659,608,768,0.01318115,483.58,714.42,observed_motion,0.266403,7259.4736,0.879046,13.898495,0.923966,0.129316,0.448506,0,1,0.075
VIRAT_S_050300_07_001623_001690,168,1014,33.8338,641,2,car,0.679192,1628,453,1716,513,0.00255893,1672.18,483.51,observed_motion,0.246668,1302.4077,0.863826,12.868923,0.626869,0.200163,0.714317,1,1,0.525
VIRAT_S_050300_07_001623_001690,169,1020,34.034,473,2,car,0.363396,1664,523,1766,597,0.00364958,1715.57,560.88,detector_only,0.022968,173.364,0.02451,0.786366,0.095851,0.049422,0.121307,,0,0.0
VIRAT_S_050300_07_001623_001690,169,1020,34.034,578,2,car,0.64143,1574,479,1666,539,0.00268285,1620.49,509.65,detector_only,0.04334,239.2379,0.167754,1.483846,0.4463,0.08286,0.265235,,0,0.0
VIRAT_S_050300_07_001623_001690,169,1020,34.034,536,2,car,0.791087,1468,405,1558,476,0.00304,1513.58,441.07,weak_motion,0.052668,336.55,0.398435,1.803212,0.187689,0.035266,0.171723,,0,0.0
VIRAT_S_050300_07_001623_001690,169,1020,34.034,630,2,car,0.500746,1275,299,1327,345,0.00114031,1301.85,322.27,observed_motion,0.170442,407.697,1.0,5.835449,0.448134,0.119281,0.882489,0,1,0.0
VIRAT_S_050300_07_001623_001690,169,1020,34.034,635,2,car,0.768512,345,663,592,771,0.01300201,469.01,717.44,observed_motion,0.293746,7835.9678,0.862686,10.057034,1.0,0.148188,0.453786,1,1,0.379927
VIRAT_S_050300_07_001623_001690,169,1020,34.034,641,2,car,0.348671,1634,457,1724,518,0.00263868,1679.45,487.87,observed_motion,0.274884,1509.115,0.898907,9.411264,0.754068,0.194542,0.710317,2,1,0.389356
VIRAT_S_050300_07_001623_001690,170,1026,34.2342,473,2,car,0.506494,1662,523,1766,598,0.00375391,1714.45,561.11,detector_only,0.020682,161.3162,0.050897,1.012057,0.320253,0.044016,0.118014,,0,0.0
VIRAT_S_050300_07_001623_001690,170,1026,34.2342,578,2,car,0.632801,1572,479,1666,540,0.00277752,1619.76,509.84,observed_motion,0.038185,218.9523,0.14789,1.868587,0.474315,0.071826,0.250845,1,1,0.155
VIRAT_S_050300_07_001623_001690,170,1026,34.2342,536,2,car,0.761437,1467,405,1558,476,0.0030919,1513.21,440.99,weak_motion,0.049455,319.5309,0.387711,2.420108,0.220986,0.029053,0.155912,,0,0.0
