video_name,frame_idx,timestamp_sec,blob_id_in_frame,merge_stage,source_raw_blob_ids,grid_row,grid_col,num_grid_cells,mean_flow_magnitude,flow_direction_coherence,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,motion_energy,mean_motion,max_motion,motion_density,center_x,center_y,aspect_ratio,scale_score,local_peak_score,spatial_novelty_score,small_blob_flag,edge_density,centroid_displacement,temporal_position_stability,texture_flicker_score,object_motion_score,global_motion_score,camera_motion_flag
VIRAT_S_000201_06_001354_001397,252,8.4,0,raw,0,13,15,1,1.391,0.7253,960,468,1024,504,64,36,0.0025,458.4411,0.198976,1.0,0.198976,992.0,486.0,1.7778,19.996001,6.350287,0.5,True,0.115451,0.0,0.0,0.0,0.0,0.5468,False
VIRAT_S_000201_06_001354_001397,252,8.4,1,raw,1,8,12,2,1.3363,0.7466,768,288,832,360,64,72,0.005,795.3749,0.172607,0.874274,0.172607,800.0,324.0,0.8889,14.140722,5.508732,0.0,False,0.051649,0.0,0.0,0.0,0.0,0.5468,False
VIRAT_S_000201_06_001354_001397,258,8.6,0,raw,0,12,15,2,0.9158,0.8274,960,432,1024,504,64,72,0.005,793.6851,0.172241,1.0,0.172241,992.0,468.0,0.8889,14.140722,5.832264,0.245131,False,0.179036,0.0,0.0,0.0,0.0,0.550108,True
VIRAT_S_000201_06_001354_001397,258,8.6,1,raw,1,9,12,1,1.1966,0.6253,768,324,832,360,64,36,0.0025,461.5021,0.200305,0.711159,0.200305,800.0,342.0,1.7778,19.996001,6.782544,0.0,True,0.046441,0.0,0.0,0.0,0.0,0.550108,True
VIRAT_S_000201_06_001354_001397,264,8.8,0,raw,0,13,15,1,1.2631,0.5887,960,468,1024,504,64,36,0.0025,448.7766,0.194782,1.0,0.194782,992.0,486.0,1.7778,19.996001,5.895239,0.0,True,0.123264,0.0,0.0,0.0,0.0,0.550161,False
VIRAT_S_000201_06_001354_001397,264,8.8,1,raw,1,9,12,1,2.0027,0.5932,768,324,832,360,64,36,0.0025,593.3978,0.257551,0.947443,0.257551,800.0,342.0,1.7778,19.996001,7.795019,0.0,True,0.033854,0.0,0.0,0.0,0.0,0.550161,False
VIRAT_S_000201_06_001354_001397,270,9.0,0,raw,0,8,12,2,1.4611,0.6019,768,288,832,360,64,72,0.005,903.9142,0.196162,1.0,0.196162,800.0,324.0,0.8889,14.140722,4.838973,0.0,False,0.05599,0.0,0.0,0.0,0.0,0.549071,False
VIRAT_S_000201_06_001354_001397,270,9.0,1,raw,1,17,15,1,0.6548,0.691,960,612,1024,648,64,36,0.0025,199.1333,0.086429,0.188192,0.086429,992.0,630.0,1.7778,19.996001,2.132062,1.0,True,0.105035,0.0,0.0,0.0,0.0,0.549071,False
VIRAT_S_000201_06_001354_001397,276,9.2,0,raw,0,12,15,2,1.7042,0.8404,960,432,1024,504,64,72,0.005,949.5237,0.20606,1.0,0.20606,992.0,468.0,0.8889,14.140722,8.4165,0.0,False,0.181424,0.0,0.0,0.0,0.0,0.545653,True
VIRAT_S_000201_06_001354_001397,276,9.2,1,raw,1,9,12,3,1.2628,0.6821,704,288,832,360,128,72,0.01,1136.071,0.123272,0.72057,0.123272,768.0,324.0,1.7778,9.9995,5.03502,0.435788,False,0.060004,0.0,0.0,0.0,0.0,0.545653,True
VIRAT_S_000201_06_001354_001397,282,9.4,0,raw,0,13,15,1,2.5367,0.7541,960,468,1024,504,64,36,0.0025,631.0933,0.273912,1.0,0.273912,992.0,486.0,1.7778,19.996001,10.374493,0.0,True,0.136285,0.0,0.0,0.0,0.0,0.547853,True
VIRAT_S_000201_06_001354_001397,288,9.6,0,raw,0,12,15,2,1.3364,0.7923,960,432,1024,504,64,72,0.005,946.8661,0.205483,1.0,0.205483,992.0,468.0,0.8889,14.140722,7.052116,0.0,False,0.180122,0.0,0.0,0.0,0.0,0.549131,True
VIRAT_S_000201_06_001354_001397,288,9.6,1,raw,1,9,12,1,0.7589,0.5562,768,324,832,360,64,36,0.0025,251.6864,0.109239,0.716221,0.109239,800.0,342.0,1.7778,19.996001,3.749045,0.0,True,0.015625,0.0,0.0,0.0,0.0,0.549131,True
VIRAT_S_000201_06_001354_001397,294,9.8,0,raw,0,9,11,1,1.3066,0.5497,704,324,768,360,64,36,0.0025,424.3248,0.184169,0.927437,0.184169,736.0,342.0,1.7778,19.996001,5.82748,0.5,True,0.089844,0.0,0.0,0.0,0.0,0.547854,False
VIRAT_S_000201_06_001354_001397,294,9.8,1,raw,1,12,15,2,1.318,0.5001,960,432,1024,504,64,72,0.005,929.9316,0.201808,1.0,0.201808,992.0,468.0,0.8889,14.140722,6.385625,0.0,False,0.182726,0.0,0.0,0.0,0.0,0.547854,False
VIRAT_S_000201_06_001354_001397,300,10.0,0,raw,0,12,15,2,0.9524,0.8485,960,432,1024,504,64,72,0.005,677.5852,0.147045,0.855546,0.147045,992.0,468.0,0.8889,14.140722,4.031693,0.0,False,0.184462,0.0,0.0,0.0,0.0,0.549085,False
VIRAT_S_000201_06_001354_001397,300,10.0,1,raw,1,8,11,3,1.2182,0.7072,704,288,832,360,128,72,0.01,1257.7609,0.136476,1.0,0.136476,768.0,324.0,1.7778,9.9995,3.741895,0.0,False,0.060004,0.0,0.0,0.0,0.0,0.549085,False
VIRAT_S_000201_06_001354_001397,300,10.0,2,raw,2,13,0,1,0.7259,0.9452,0,468,64,504,64,36,0.0025,279.4428,0.121286,0.690281,0.121286,32.0,486.0,1.7778,19.996001,3.32542,1.0,True,0.119358,0.0,0.0,0.0,0.0,0.549085,False
VIRAT_S_000201_06_001354_001397,306,10.2,0,raw,0,8,11,2,1.6996,0.6272,704,288,768,360,64,72,0.005,831.605,0.18047,0.710976,0.18047,736.0,324.0,0.8889,14.140722,7.768216,0.245131,False,0.059462,0.0,0.0,0.0,0.0,0.545729,True
VIRAT_S_000201_06_001354_001397,306,10.2,1,raw,1,12,15,2,1.7396,0.7092,960,432,1024,504,64,72,0.005,952.259,0.206653,1.0,0.206653,992.0,468.0,0.8889,14.140722,8.895274,0.0,False,0.186632,0.0,0.0,0.0,0.0,0.545729,True
VIRAT_S_000201_06_001354_001397,312,10.4,0,raw,0,8,11,2,1.1195,0.6086,704,288,768,360,64,72,0.005,646.6116,0.140324,0.683974,0.140324,736.0,324.0,0.8889,14.140722,5.075475,0.0,False,0.069227,0.0,0.0,0.0,0.0,0.549155,True
VIRAT_S_000201_06_001354_001397,312,10.4,1,raw,1,13,15,1,2.5746,0.7697,960,468,1024,504,64,36,0.0025,758.7922,0.329337,1.0,0.329337,992.0,486.0,1.7778,19.996001,11.912038,0.0,True,0.139757,0.0,0.0,0.0,0.0,0.549155,True
VIRAT_S_000201_06_001354_001397,318,10.6,0,raw,0,18,2,1,0.5279,0.8435,128,648,192,684,64,36,0.0025,284.8986,0.123654,0.375271,0.123654,160.0,666.0,1.7778,19.996001,3.648111,1.0,True,0.196615,0.0,0.0,0.0,0.0,0.548992,False
VIRAT_S_000201_06_001354_001397,318,10.6,1,raw,1,12,15,2,1.2533,0.9149,960,432,1024,504,64,72,0.005,936.5952,0.203254,0.999479,0.203254,992.0,468.0,0.8889,14.140722,5.996524,0.0,False,0.178602,0.0,0.0,0.0,0.0,0.548992,False
VIRAT_S_000201_06_001354_001397,318,10.6,2,raw,2,8,11,2,1.7478,0.613,704,288,768,360,64,72,0.005,1099.8087,0.238674,1.0,0.238674,736.0,324.0,0.8889,14.140722,7.041494,0.0,False,0.068793,0.0,0.0,0.0,0.0,0.548992,False
VIRAT_S_000201_06_001354_001397,324,10.8,0,raw,0,9,11,1,1.9147,0.5342,704,324,768,360,64,36,0.0025,590.9342,0.256482,0.986374,0.256482,736.0,342.0,1.7778,19.996001,8.277285,0.0,True,0.069878,0.0,0.0,0.0,0.0,0.549013,True
VIRAT_S_000201_06_001354_001397,324,10.8,1,raw,1,12,15,2,1.0383,0.6972,960,432,1024,504,64,72,0.005,795.4619,0.172626,1.0,0.172626,992.0,468.0,0.8889,14.140722,5.571064,0.0,False,0.182075,0.0,0.0,0.0,0.0,0.549013,True
VIRAT_S_000201_06_001354_001397,330,11.0,0,raw,0,16,16,1,0.5953,0.8536,1024,576,1088,612,64,36,0.0025,168.6244,0.073188,0.147406,0.073188,1056.0,594.0,1.7778,19.996001,1.990047,1.0,True,0.130642,0.0,0.0,0.0,0.0,0.548976,False
VIRAT_S_000201_06_001354_001397,330,11.0,1,raw,1,8,11,3,1.5555,0.7655,704,288,832,360,128,72,0.01,1301.7407,0.141248,1.0,0.141248,768.0,324.0,1.7778,9.9995,3.840672,0.0,False,0.068359,0.0,0.0,0.0,0.0,0.548976,False
VIRAT_S_000201_06_001354_001397,330,11.0,2,raw,2,13,15,1,1.0722,0.8778,960,468,1024,504,64,36,0.0025,386.6941,0.167836,0.849777,0.167836,992.0,486.0,1.7778,19.996001,4.563629,0.0,True,0.125434,0.0,0.0,0.0,0.0,0.548976,False
VIRAT_S_000201_06_001354_001397,336,11.2,0,raw,0,9,11,1,1.8793,0.5664,704,324,768,360,64,36,0.0025,494.8697,0.214787,0.853589,0.214787,736.0,342.0,1.7778,19.996001,8.171949,0.0,True,0.086806,0.0,0.0,0.0,0.0,0.547836,True
VIRAT_S_000201_06_001354_001397,336,11.2,1,raw,1,12,15,2,1.1881,0.73,960,432,1024,504,64,72,0.005,760.7474,0.165093,1.0,0.165093,992.0,468.0,0.8889,14.140722,6.281238,0.0,False,0.187066,0.0,0.0,0.0,0.0,0.547836,True
VIRAT_S_000201_06_001354_001397,342,11.4,0,raw,0,8,11,2,1.1438,0.7062,704,288,768,360,64,72,0.005,764.8002,0.165972,0.714775,0.165972,736.0,324.0,0.8889,14.140722,6.037152,0.0,False,0.069878,0.0,0.0,0.0,0.0,0.549072,True
VIRAT_S_000201_06_001354_001397,342,11.4,1,raw,1,14,15,2,1.4659,0.623,960,468,1024,540,64,72,0.005,1010.4561,0.219283,1.0,0.219283,992.0,504.0,0.8889,14.140722,7.976301,0.245131,False,0.083333,0.0,0.0,0.0,0.0,0.549072,True
VIRAT_S_000201_06_001354_001397,348,11.6,0,raw,0,8,11,2,1.724,0.5741,704,288,768,360,64,72,0.005,950.1905,0.206205,0.897531,0.206205,736.0,324.0,0.8889,14.140722,6.513238,0.0,False,0.068793,0.0,0.0,0.0,0.0,0.548992,False
VIRAT_S_000201_06_001354_001397,348,11.6,1,raw,1,13,15,1,1.9,0.5769,960,468,1024,504,64,36,0.0025,635.1001,0.275651,1.0,0.275651,992.0,486.0,1.7778,19.996001,8.706798,0.0,True,0.130642,0.0,0.0,0.0,0.0,0.548992,False
VIRAT_S_000201_06_001354_001397,354,11.8,0,raw,0,8,11,2,1.4635,0.7118,704,288,768,360,64,72,0.005,848.7438,0.184189,0.775396,0.184189,736.0,324.0,0.8889,14.140722,6.790431,0.0,False,0.072917,0.0,0.0,0.0,0.0,0.547896,True
VIRAT_S_000201_06_001354_001397,354,11.8,1,raw,1,13,15,1,1.5779,0.958,960,468,1024,504,64,36,0.0025,541.6259,0.235081,1.0,0.235081,992.0,486.0,1.7778,19.996001,8.666627,0.0,True,0.134115,0.0,0.0,0.0,0.0,0.547896,True
VIRAT_S_000201_06_001354_001397,360,12.0,0,raw,0,9,10,2,1.3445,0.5539,640,324,768,360,128,36,0.005,802.2906,0.174108,0.980878,0.174108,704.0,342.0,3.5556,14.140722,4.178288,0.435788,False,0.068576,0.0,0.0,0.0,0.0,0.550081,False
VIRAT_S_000201_06_001354_001397,360,12.0,1,raw,1,13,15,1,1.2486,0.6875,960,468,1024,504,64,36,0.0025,501.5923,0.217705,1.0,0.217705,992.0,486.0,1.7778,19.996001,5.224533,0.0,True,0.146701,0.0,0.0,0.0,0.0,0.550081,False
VIRAT_S_000201_06_001354_001397,360,12.0,2,raw,2,19,3,1,0.5805,0.9732,192,684,256,720,64,36,0.0025,192.7525,0.08366,0.349155,0.08366,224.0,702.0,1.7778,19.996001,2.00769,1.0,True,0.048177,0.0,0.0,0.0,0.0,0.550081,False
VIRAT_S_000201_06_001354_001397,366,12.2,0,raw,0,8,11,2,1.3628,0.6846,704,288,768,360,64,72,0.005,761.1154,0.165173,0.832386,0.165173,736.0,324.0,0.8889,14.140722,5.752061,0.0,False,0.051215,0.0,0.0,0.0,0.0,0.548979,True
VIRAT_S_000201_06_001354_001397,372,12.4,0,raw,0,13,15,1,1.952,0.9153,960,468,1024,504,64,36,0.0025,648.8425,0.281616,1.0,0.281616,992.0,486.0,1.7778,19.996001,12.081089,0.0,True,0.140191,0.0,0.0,0.0,0.0,0.547857,True
VIRAT_S_000201_06_001354_001397,378,12.6,0,raw,0,9,10,3,1.2738,0.7209,640,288,768,360,128,72,0.01,1144.7991,0.124219,0.809029,0.124219,704.0,324.0,1.7778,9.9995,4.812966,0.245131,False,0.072049,0.0,0.0,0.0,0.0,0.545752,True
VIRAT_S_000201_06_001354_001397,378,12.6,1,raw,1,14,15,1,1.4247,0.4738,960,504,1024,540,64,36,0.0025,309.9017,0.134506,0.741091,0.134506,992.0,522.0,1.7778,19.996001,5.211557,0.490261,True,0.02474,0.0,0.0,0.0,0.0,0.545752,True
VIRAT_S_000201_06_001354_001397,384,12.8,0,raw,0,9,10,2,0.858,0.8908,640,324,768,360,128,36,0.005,585.1742,0.126991,0.740233,0.126991,704.0,342.0,3.5556,14.140722,4.679803,0.0,False,0.084201,0.0,0.0,0.0,0.0,0.550143,True
VIRAT_S_000201_06_001354_001397,384,12.8,1,raw,1,13,15,1,1.2468,0.8503,960,468,1024,504,64,36,0.0025,464.6435,0.201668,1.0,0.201668,992.0,486.0,1.7778,19.996001,7.43177,0.0,True,0.12934,0.0,0.0,0.0,0.0,0.550143,True
VIRAT_S_000201_06_001354_001397,390,13.0,0,raw,0,9,10,1,2.3948,0.9138,640,324,704,360,64,36,0.0025,597.3525,0.259268,0.877448,0.259268,672.0,342.0,1.7778,19.996001,7.363676,0.435788,True,0.139757,0.0,0.0,0.0,0.0,0.550205,False
VIRAT_S_000201_06_001354_001397,390,13.0,1,raw,1,14,14,1,0.8245,0.596,896,504,960,540,64,36,0.0025,230.4564,0.100024,0.659093,0.100024,928.0,522.0,1.7778,19.996001,2.840879,0.871576,True,0.048611,0.0,0.0,0.0,0.0,0.550205,False
VIRAT_S_000201_06_001354_001397,396,13.2,0,raw,0,13,14,2,0.7154,0.7467,896,468,1024,504,128,36,0.005,618.0173,0.134118,1.0,0.134118,960.0,486.0,3.5556,14.140722,4.027036,0.435788,False,0.179253,0.0,0.0,0.0,0.0,0.548996,True
VIRAT_S_000201_06_001354_001397,396,13.2,1,raw,1,8,10,1,1.437,0.7502,640,288,704,324,64,36,0.0025,446.493,0.19379,0.869821,0.19379,672.0,306.0,1.7778,19.996001,5.818749,0.490261,True,0.055122,0.0,0.0,0.0,0.0,0.548996,True
VIRAT_S_000201_06_001354_001397,402,13.4,0,raw,0,9,10,1,1.045,0.836,640,324,704,360,64,36,0.0025,329.6748,0.143088,0.493543,0.143088,672.0,342.0,1.7778,19.996001,6.324528,0.0,True,0.111979,0.0,0.0,0.0,0.0,0.548972,True
VIRAT_S_000201_06_001354_001397,402,13.4,1,raw,1,13,15,1,1.2615,0.6694,960,468,1024,504,64,36,0.0025,394.6414,0.171285,1.0,0.171285,992.0,486.0,1.7778,19.996001,7.570857,0.0,True,0.12283,0.0,0.0,0.0,0.0,0.548972,True
VIRAT_S_000201_06_001354_001397,402,13.4,2,raw,2,14,14,1,0.8205,0.8062,896,504,960,540,64,36,0.0025,259.6376,0.11269,0.7084,0.11269,928.0,522.0,1.7778,19.996001,4.980925,0.0,True,0.06033,0.0,0.0,0.0,0.0,0.548972,True
VIRAT_S_000201_06_001354_001397,408,13.6,0,raw,0,8,10,2,2.1166,0.9066,640,288,704,360,64,72,0.005,891.5955,0.193489,0.643799,0.193489,672.0,324.0,0.8889,14.140722,9.646153,0.245131,False,0.080946,0.0,0.0,0.0,0.0,0.545666,True
VIRAT_S_000201_06_001354_001397,408,13.6,1,raw,1,13,14,1,1.2194,0.9236,896,468,960,504,64,36,0.0025,361.7937,0.157029,0.967213,0.157029,928.0,486.0,1.7778,19.996001,7.828477,0.435788,True,0.236545,0.0,0.0,0.0,0.0,0.545666,True
VIRAT_S_000201_06_001354_001397,414,13.8,0,raw,0,9,10,1,1.8468,0.7152,640,324,704,360,64,36,0.0025,534.4955,0.231986,0.824334,0.231986,672.0,342.0,1.7778,19.996001,8.238514,0.0,True,0.130642,0.0,0.0,0.0,0.0,0.550094,True
VIRAT_S_000201_06_001354_001397,414,13.8,1,raw,1,14,14,2,1.0136,0.6255,896,468,960,540,64,72,0.005,735.6724,0.159651,1.0,0.159651,928.0,504.0,0.8889,14.140722,5.66969,0.245131,False,0.14388,0.0,0.0,0.0,0.0,0.550094,True
VIRAT_S_000201_06_001354_001397,420,14.0,0,raw,0,8,10,2,2.2314,0.7519,640,288,704,360,64,72,0.005,1082.6599,0.234952,0.743858,0.234952,672.0,324.0,0.8889,14.140722,8.373052,0.0,False,0.106771,0.0,0.0,0.0,0.0,0.548983,True
VIRAT_S_000201_06_001354_001397,420,14.0,1,raw,1,14,14,2,1.0484,0.5696,896,468,960,540,64,72,0.005,662.9581,0.143871,1.0,0.143871,928.0,504.0,0.8889,14.140722,5.127171,0.0,False,0.147786,0.0,0.0,0.0,0.0,0.548983,True
VIRAT_S_000201_06_001354_001397,426,14.2,0,raw,0,8,10,2,1.8827,0.7191,640,288,704,360,64,72,0.005,945.0685,0.205093,0.761226,0.205093,672.0,324.0,0.8889,14.140722,7.530754,0.0,False,0.097222,0.0,0.0,0.0,0.0,0.550154,True
VIRAT_S_000201_06_001354_001397,426,14.2,1,raw,1,14,14,1,2.1649,0.8412,896,504,960,540,64,36,0.0025,553.0065,0.24002,0.982635,0.24002,928.0,522.0,1.7778,19.996001,8.813236,0.245131,True,0.066406,0.0,0.0,0.0,0.0,0.550154,True
VIRAT_S_000201_06_001354_001397,432,14.4,0,raw,0,8,10,2,1.2306,0.7947,640,288,704,360,64,72,0.005,918.0044,0.19922,0.778584,0.19922,672.0,324.0,0.8889,14.140722,6.647373,0.0,False,0.088325,0.0,0.0,0.0,0.0,0.548987,True
VIRAT_S_000201_06_001354_001397,432,14.4,1,raw,1,14,14,2,0.7884,0.7349,896,468,960,540,64,72,0.005,709.1624,0.153898,1.0,0.153898,928.0,504.0,0.8889,14.140722,5.135124,0.0,False,0.14388,0.0,0.0,0.0,0.0,0.548987,True
VIRAT_S_000201_06_001354_001397,438,14.6,0,raw,0,9,10,1,2.2644,0.6055,640,324,704,360,64,36,0.0025,547.8196,0.237769,0.74052,0.237769,672.0,342.0,1.7778,19.996001,9.820336,0.0,True,0.131944,0.0,0.0,0.0,0.0,0.547981,True
VIRAT_S_000201_06_001354_001397,438,14.6,1,raw,1,14,14,2,1.5134,0.9559,896,468,960,540,64,72,0.005,855.7279,0.185705,1.0,0.185705,928.0,504.0,0.8889,14.140722,7.669985,0.0,False,0.14822,0.0,0.0,0.0,0.0,0.547981,True
VIRAT_S_000201_06_001354_001397,444,14.8,0,raw,0,8,10,2,1.8723,0.5936,640,288,704,360,64,72,0.005,834.9821,0.181203,0.868607,0.181203,672.0,324.0,0.8889,14.140722,6.575826,0.0,False,0.065321,0.0,0.0,0.0,0.0,0.546751,True
VIRAT_S_000201_06_001354_001397,444,14.8,1,raw,1,14,14,2,1.8315,0.6497,896,468,960,540,64,72,0.005,929.004,0.201607,1.0,0.201607,928.0,504.0,0.8889,14.140722,7.316287,0.0,False,0.147352,0.0,0.0,0.0,0.0,0.546751,True
VIRAT_S_000201_06_001354_001397,444,14.8,2,raw,2,19,17,1,0.89,0.7696,1088,684,1152,720,64,36,0.0025,269.1017,0.116798,0.906378,0.116798,1120.0,702.0,1.7778,19.996001,4.238573,1.0,True,0.115885,0.0,0.0,0.0,0.0,0.546751,True
VIRAT_S_000201_06_001354_001397,450,15.0,0,raw,0,9,10,1,1.532,0.6036,640,324,704,360,64,36,0.0025,309.7529,0.134441,0.513382,0.134441,672.0,342.0,1.7778,19.996001,6.165831,0.0,True,0.133247,0.0,0.0,0.0,0.0,0.55023,True
VIRAT_S_000201_06_001354_001397,450,15.0,1,raw,1,14,14,2,1.1829,0.9116,896,468,960,540,64,72,0.005,543.7866,0.118009,0.587664,0.118009,928.0,504.0,0.8889,14.140722,5.412212,0.0,False,0.146918,0.0,0.0,0.0,0.0,0.55023,True
VIRAT_S_000201_06_001354_001397,456,15.2,0,raw,0,14,14,2,1.3906,0.7316,896,468,960,540,64,72,0.005,697.2679,0.151317,0.563721,0.151317,928.0,504.0,0.8889,14.140722,7.136001,0.0,False,0.148438,0.0,0.0,0.0,0.0,0.54676,True
VIRAT_S_000201_06_001354_001397,456,15.2,1,raw,1,19,17,1,2.0441,0.6221,1088,684,1152,720,64,36,0.0025,526.8571,0.228671,1.0,0.228671,1120.0,702.0,1.7778,19.996001,10.783954,0.0,True,0.133247,0.0,0.0,0.0,0.0,0.54676,True
VIRAT_S_000201_06_001354_001397,462,15.4,0,raw,0,13,14,1,0.696,0.8496,896,468,960,504,64,36,0.0025,325.3092,0.141193,0.850566,0.141193,928.0,486.0,1.7778,19.996001,4.733794,0.245131,True,0.218316,0.0,0.0,0.0,0.0,0.550143,True
VIRAT_S_000201_06_001354_001397,462,15.4,1,raw,1,19,17,1,1.3564,0.976,1088,684,1152,720,64,36,0.0025,523.1313,0.227054,1.0,0.227054,1120.0,702.0,1.7778,19.996001,7.612438,0.0,True,0.12066,0.0,0.0,0.0,0.0,0.550143,True
VIRAT_S_000201_06_001354_001397,462,15.4,2,raw,2,9,9,1,1.4769,0.9549,576,324,640,360,64,36,0.0025,497.8898,0.216098,0.91231,0.216098,608.0,342.0,1.7778,19.996001,7.245133,0.871576,True,0.104167,0.0,0.0,0.0,0.0,0.550143,True
VIRAT_S_000201_06_001354_001397,468,15.6,0,raw,0,14,14,2,1.6197,0.8834,896,468,960,540,64,72,0.005,622.9067,0.135179,0.768205,0.135179,928.0,504.0,0.8889,14.140722,7.897687,0.0,False,0.147569,0.0,0.0,0.0,0.0,0.543437,True
VIRAT_S_000201_06_001354_001397,468,15.6,1,raw,1,19,17,1,3.7004,0.7269,1088,684,1152,720,64,36,0.0025,706.1966,0.306509,1.0,0.306509,1120.0,702.0,1.7778,19.996001,17.907399,0.0,True,0.150608,0.0,0.0,0.0,0.0,0.543437,True
VIRAT_S_000201_06_001354_001397,468,15.6,2,raw,2,9,9,1,1.6465,0.4952,576,324,640,360,64,36,0.0025,283.8381,0.123194,0.478892,0.123194,608.0,342.0,1.7778,19.996001,7.197433,0.0,True,0.193142,0.0,0.0,0.0,0.0,0.543437,True
VIRAT_S_000201_06_001354_001397,474,15.8,0,raw,0,14,14,2,1.9391,0.6829,896,468,960,540,64,72,0.005,879.5965,0.190885,0.743848,0.190885,928.0,504.0,0.8889,14.140722,9.008042,0.0,False,0.152127,0.0,0.0,0.0,0.0,0.546779,True
VIRAT_S_000201_06_001354_001397,474,15.8,1,raw,1,19,17,1,2.8923,0.7607,1088,684,1152,720,64,36,0.0025,745.9592,0.323767,1.0,0.323767,1120.0,702.0,1.7778,19.996001,15.278897,0.0,True,0.149306,0.0,0.0,0.0,0.0,0.546779,True
VIRAT_S_000201_06_001354_001397,474,15.8,2,raw,2,9,9,1,2.4544,0.9602,576,324,640,360,64,36,0.0025,499.7755,0.216916,0.685729,0.216916,608.0,342.0,1.7778,19.996001,10.236508,0.0,True,0.169705,0.0,0.0,0.0,0.0,0.546779,True
VIRAT_S_000201_06_001354_001397,480,16.0,0,raw,0,14,14,1,1.9034,0.9776,896,504,960,540,64,36,0.0025,326.597,0.141752,0.516309,0.141752,928.0,522.0,1.7778,19.996001,6.553537,0.245131,True,0.078993,0.0,0.0,0.0,0.0,0.543498,True
VIRAT_S_000201_06_001354_001397,480,16.0,1,raw,1,19,17,1,3.9009,0.8555,1088,684,1152,720,64,36,0.0025,764.7012,0.331902,1.0,0.331902,1120.0,702.0,1.7778,19.996001,15.344594,0.0,True,0.140625,0.0,0.0,0.0,0.0,0.543498,True
VIRAT_S_000201_06_001354_001397,480,16.0,2,raw,2,9,9,1,1.7876,0.7406,576,324,640,360,64,36,0.0025,293.353,0.127323,0.499241,0.127323,608.0,342.0,1.7778,19.996001,5.886459,0.0,True,0.119358,0.0,0.0,0.0,0.0,0.543498,True
VIRAT_S_000201_06_001354_001397,486,16.2,0,raw,0,19,14,1,5.885,0.5296,896,684,960,720,64,36,0.0025,406.4831,0.176425,1.0,0.176425,928.0,702.0,1.7778,19.996001,13.838494,1.0,True,0.037326,0.0,0.0,0.0,0.0,0.545822,True
VIRAT_S_000201_06_001354_001397,486,16.2,1,raw,1,19,17,1,3.4018,0.8171,1088,684,1152,720,64,36,0.0025,345.5307,0.14997,0.610567,0.14997,1120.0,702.0,1.7778,19.996001,11.763402,0.0,True,0.143663,0.0,0.0,0.0,0.0,0.545822,True
VIRAT_S_000201_06_001354_001397,492,16.4,0,raw,0,19,14,2,15.3011,0.9483,832,684,960,720,128,36,0.005,1820.1221,0.394992,1.0,0.394992,896.0,702.0,3.5556,14.140722,32.206087,0.435788,False,0.098741,0.0,0.0,0.0,0.0,0.540157,True
VIRAT_S_000201_06_001354_001397,498,16.6,0,raw,0,19,14,3,16.0094,0.9195,832,684,1024,720,192,36,0.0075,2413.6277,0.349194,1.0,0.349194,928.0,702.0,5.3333,11.546236,30.969497,0.0,False,0.103588,0.0,0.0,0.0,0.0,0.533565,True
VIRAT_S_000201_06_001354_001397,498,16.6,1,raw,1,19,17,1,3.6134,0.8339,1088,684,1152,720,64,36,0.0025,239.7989,0.104079,0.480394,0.104079,1120.0,702.0,1.7778,19.996001,9.230651,0.0,True,0.148438,0.0,0.0,0.0,0.0,0.533565,True
VIRAT_S_000201_06_001354_001397,504,16.8,0,raw,0,19,14,5,17.2644,0.9413,832,648,1024,720,192,72,0.015,4718.6123,0.341335,1.0,0.341335,928.0,684.0,2.6667,8.164694,25.664162,0.245131,False,0.100622,0.0,0.0,0.0,0.0,0.534707,True
VIRAT_S_000201_06_001354_001397,510,17.0,0,raw,0,19,14,5,18.8797,0.9835,832,648,1024,720,192,72,0.015,5278.6938,0.38185,1.0,0.38185,928.0,684.0,2.6667,8.164694,23.419758,0.0,False,0.109737,0.0,0.0,0.0,0.0,0.530415,True
VIRAT_S_000201_06_001354_001397,516,17.2,0,raw,0,18,14,7,20.9978,0.9505,832,612,1024,720,192,108,0.0225,6133.8438,0.295806,1.0,0.295807,928.0,666.0,1.7778,6.666519,17.659258,0.245131,False,0.108266,0.0,0.0,0.0,0.0,0.528051,True
VIRAT_S_000201_06_001354_001397,522,17.4,0,raw,0,18,15,9,14.5238,0.8825,896,612,1088,720,192,108,0.0225,7605.1777,0.366762,1.0,0.366762,992.0,666.0,1.7778,6.666519,21.504833,0.871576,False,0.088204,0.0,0.0,0.0,0.0,0.530436,True
VIRAT_S_000201_06_001354_001397,528,17.6,0,raw,0,18,15,9,14.2464,0.8625,896,612,1088,720,192,108,0.0225,7590.0176,0.366031,1.0,0.366031,992.0,666.0,1.7778,6.666519,21.401281,0.0,False,0.081211,0.0,0.0,0.0,0.0,0.528251,True
VIRAT_S_000201_06_001354_001397,534,17.8,0,raw,0,18,15,11,12.2571,0.8918,896,576,1088,720,192,144,0.03,8233.6934,0.297804,1.0,0.297804,992.0,648.0,1.3333,5.773406,16.845039,0.245131,False,0.08742,0.0,0.0,0.0,0.0,0.528026,True
VIRAT_S_000201_06_001354_001397,540,18.0,0,raw,0,18,16,8,14.5006,0.8841,960,576,1088,720,128,144,0.02,7436.7871,0.403472,1.0,0.403472,1024.0,648.0,0.8889,7.070891,20.965765,0.435788,False,0.096083,0.0,0.0,0.0,0.0,0.52812,True
